GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
PCAT19	0.821620931440222	0	2.3303530952221	0.73698602975022	0.975831368714105	0	1.00511455609638	0	0	0
PCAT6	3.52631207824687	0	0	0	5.03479998776384	2.05221534735837	17.2165771595866	5.14379482316461	130.344257412331	0.716614854365981
PCAT7	0	6.48969851557241	0	0.352740077249206	0	0.560270753326045	4.06926033758626	2.55994843598858	65.8813825210616	0
PCBD1	1.20757918187979	112.975728612121	24.5041271328394	0	2.1307569118326	12.4986077072728	29.6178229865033	7.75366673191294	0	0.434226978055932
PCBD2	28.8523563107048	339.162966631813	394.278827303968	90.9679931727498	0.827054896808351	44.0993481543378	6515.59507659805	25.3372721857743	316.973800186996	0.279080199660071
PCBP1	71.1135242943013	32.6498616838897	25.1795237781525	0	1230.7279122027	52143.5173092813	36046575.4392618	54546.4864919091	6.47144453042545	0.186275650303549
PCBP1.AS1	4090.29461778702	526.082694226664	808.309766690124	0	18.7055486597576	0	708903.176889998	57.5477927207998	77210474.7693853	0.120268303533995
PCBP2	5.87124391705824	3477.84832257425	0	0	5416.89341945643	119817.702003033	33372.9413989252	1211.68720333662	0	0.290025993002562
PCBP2.OT1	4.64029841420275	55.8164741014751	10.7267362018483	2.4063698430634	0.874034542832806	4.93789627294541	70.1018470415922	16.2829145305223	889.375957916299	1.96126727528285
PCBP2P1	3.33363119302395	3.28009816552114	3.53045436133259	1.10866527522963	2.86043105684334	0.456561605318382	3.58322579307985	0.43517639487122	138.104073982093	1.20751929052763
PCBP2P2	3.2019586653032	0	10.9257080650465	4.75460879533416	1.44449834640149	11.6124713194039	104.590068773619	20.1226665755631	15.9079290171539	2.24129665280831
PCBP3	6.96405914145408	46.1310967038567	0.162602533250168	3.69113907542588	1.82566031572836	0	179.52268030858	4.66117268009069	6277.45595650624	0.232034130332457
PCBP4	68.4752174978503	97.9595977888379	64.8819274632082	2.85681792417036	2.30922626041769	6.56999327866479	3506.56402129243	6.36980736011997	3.89653175272294	1.31210434621846
PCCA	29.0941147635471	1655.02458293798	145.115547314421	15.8972755935257	0.919354369132361	28.051184524284	6189.12172208932	59.1687907593154	17.0105218736508	0.284746434385186
PCCA.AS1	0.0520961983491691	0.150147420138955	0	0.0105527395916757	0	0	0	0.802916833100803	0	0
PCCA.DT	0.740097173680911	6.79624785983679	2.57807282477241	0.755595382321018	1.58328163454019	1.89130969179905	38.5053088226675	1.89409254796292	25.1273777701867	1.12619294073807
PCCB	67.0621061563794	223.137704158934	205.014209258801	2.39114475190578	2.5597429252058	9.3049151077272	5341.7663576489	3.16497874547323	2.59958083735499	0.269812878657122
PCDH1	0	118.977254074322	0	0	9.80850189065266	30.5524195981511	4458.38824123842	93.1912897392305	0	0.741562041146191
PCDH10	0	1.77988360315244	0	0	0	0	4.30892413197069	0	0	0
PCDH10.DT	0.17391731212613	0.940918807789775	0.365151466346377	0	0	0	2.63377348857757	0	0	0
PCDH11X	0	1.55743659265912	0	0	0	0	0	0	8.03207327080198	0.0121892115985071
PCDH11Y	0.988886297808048	0	0	0	0.0147497027415355	0	7.26754455642371	0.197375591629399	1.87289583934908	0
PCDH12	2.30743503813167	2.88738067759676	1.13092968173758	0	3.86691275868975	4.54432050250391	595.563243924473	60.537237777441	5942.49881967908	0.423720494238394
PCDH15	0.121795535474956	1.51069986903349	0.126609910579134	0.0385022155039372	0	0.0503819546759062	4.07901857402273	0	2.52597637188202	0
PCDH17	5.36537030528752	1.79670197404551	0	1.67261153051336	0	1.07125052006192	0.924285854505445	1.67498164087797	0	0.437722587922259
PCDH18	5.58744078883548	0	12.9215927301052	0.17323222996051	5.94268197841623	1.24462961514753	0	1.64892113815103	642.317403158983	0
PCDH19	0.596573630307124	0	1.30488249359875	0.252515500923356	0.738167150291717	0.659866258359793	0.815159303867471	2.31222318161834	59.7481930931715	0
PCDH20	0	0	0.227799873673067	0	0.178533079865154	0.0969014475947814	1.75677103020947	1.02869985285788	4.45524136978358	0
PCDH7	0	0	0.481234598001363	0	0	0	0	0	4.31460526832296	0
PCDH8	0.123298771070001	19.4152699085091	0	0	4.16201867998235	0	6.31058626101807	14.0214827874986	406.191719555349	1.8228646647134
PCDH9	0.152540106828106	288.708687726774	33.87673243896	117.666183770734	55.9399416971643	2.82971080939713	126208.41219466	4.13404710912769	1705.41991906676	39.4334925509708
PCDHA10	0.273917059366713	0	0.624996566519626	0	0	0	0	0	9.03634088630037	0
PCDHA11	0.454466012386938	0.494833054282576	0	0	0	0	0	0.569735487558772	0	0.0608792009826308
