"","6","7","8","9","18","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000163866.9",10.8342371350686,10.7539222505249,10.5855204709438,10.5750700753337,10.6471291224806,10.9194661803481,10.7550798292849,10.6445832050429,11.1654914109433,10.8229340251789,11.0482820725474,10.9816097136564
"ENSG00000163867.17",9.72744023022406,9.79731059483922,10.2899339184716,9.81583102251354,9.99647758629969,9.97097017307255,9.77386244686056,10.10891946321,9.74070694272029,9.92986140926044,9.79395185458229,10.0403971418235
"ENSG00000163870.16",9.68086780370041,9.44671598141448,9.2530032822458,9.69095169536867,9.35435221635432,9.78502961336484,9.47659697794414,9.51307219136605,9.62408490947694,9.82286239324394,9.78356646221363,9.54390506665102
"ENSG00000163872.16",10.6727145996666,10.8480752772475,10.9363803370585,10.6927660427973,11.005283310753,10.658618676217,11.0778903261507,11.004102143518,10.4167623233992,10.961144892639,10.6717103263532,10.639054181326
"ENSG00000163873.10",6.43162474241083,6.3666373610864,6.05206437598333,7.70789718100008,6.33783970604724,6.33515178370446,6.06072771026718,6.03826396870967,5.87167208313069,5.87167208313069,6.58937577787381,5.87167208313069
"ENSG00000163874.11",10.0323557366825,10.7522580350572,10.2349022290665,10.049592040835,10.3357388279337,10.5265437193484,10.2272714897581,10.3287588668801,10.5883223603304,9.9414313173654,10.4363922332064,10.0124526212075
"ENSG00000163875.16",10.3395333071668,10.0984596346308,10.4116651177974,10.5291131430886,10.3064686550439,10.1754679298414,10.3087363201167,10.2768732241948,10.3105958313319,10.5212226628049,10.5809526226764,10.6310047453931
"ENSG00000163877.11",9.92672206491042,10.089245053573,10.1879428032921,10.0719883682746,9.74909555375682,9.47088706734166,9.98717005371557,10.1542749525309,9.96084158467479,9.40399089041065,9.81959013551564,9.88257858827546
"ENSG00000163882.10",9.12589214465679,8.60617797995811,8.58177340846049,8.79941545193965,8.6514817173238,8.71355330169443,8.84248685504082,8.58529482313157,8.03452052326676,9.0957352319276,8.31119149789551,9.18799160359321
"ENSG00000163898.10",7.19098867497362,6.77770826457298,6.98545071117258,6.12686116376823,7.05880723634094,7.46737594860992,6.52154038836819,6.57195913776279,7.59879068443656,6.80609001950696,6.87671040583996,6.37673078237904
"ENSG00000163900.11",9.30627934212125,9.23021733838227,9.4734083862159,9.20628416547148,9.69187672613893,9.35391128471555,9.33420503727326,9.39828415910475,9.17940730396263,9.40608821689646,9.13485116818501,9.86767093730836
"ENSG00000163902.12",12.1136117284755,12.5606760877887,12.056794128407,12.014363465284,11.9662653122436,11.7284841271943,12.0802621546992,12.2483630493215,12.4592186326491,11.8877678358228,12.1066463887011,11.9198853660346
"ENSG00000163904.13",10.1089631301483,10.2921070279295,10.2899339184716,10.114560421148,10.2923180490855,10.0479911543772,10.0476293032834,10.0872526658833,10.7083428644945,10.2878081510763,10.414181377668,10.3201126419112
"ENSG00000163909.8",6.49675435979203,6.05953748156738,6.23175636008696,6.4666976398312,6.45981991831101,6.20010321910985,6.46574033061561,6.20430373856244,6.54491387077518,6.48549734480452,6.38175360744739,6.42941141417903
"ENSG00000163913.14",9.61217642860702,9.77446116810254,9.57636061217876,9.40071837547924,9.63226963507869,9.74441221123086,9.77052485151791,9.70191823218752,9.90845512962339,9.64478570438491,9.88579449529687,9.37970815244549
"ENSG00000163918.12",7.57499959101481,7.41434081803449,7.64289556861286,7.41332971425909,7.95163577028505,7.58242995406879,7.35417354539611,7.3357249503434,7.26527061740343,7.8928539165263,7.84579502940545,7.66783534488097
"ENSG00000163923.10",6.3573581124503,6.5683090512184,6.27399936629456,6.49276292258952,6.42230352188362,6.59989760070787,6.06072771026718,6.57195913776279,6.60238643669113,6.4276485424806,6.38175360744739,6.42941141417903
"ENSG00000163930.10",11.2133100144643,11.5604546565414,11.2876738169433,11.3258395477019,11.0429073092897,11.2037861474282,11.4352216497083,11.4243362525745,11.7482016332635,11.7238258084789,11.3926363945832,11.2240331140238
"ENSG00000163931.17",14.42662743656,15.0279229055537,14.3645729313163,14.1726094211617,13.5988974236396,13.7835580495663,14.4525333375979,14.7403176204099,15.0579229837129,13.6721901911718,14.3198661904837,13.504364673618
"ENSG00000163932.15",12.8114812503588,13.5969105537505,12.8564066258729,12.5944054127271,12.3641076822634,13.0334111204924,12.8772181942141,13.0629433948405,13.7196457351186,12.330191173843,12.881995321178,11.7204108148163
"ENSG00000163933.10",9.89650780787291,9.89433173244866,9.76081072598235,10.06951709011,10.09278510778,9.83745167174044,10.0407287549207,9.87834098373278,9.7326852955519,10.2753081663383,10.2632745177711,9.93594924707043
"ENSG00000163935.14",9.54218502559265,9.21567487353797,9.29609290342906,9.78146630522401,9.70264714565204,9.37631245036538,9.52701741055849,9.12831483218266,8.57733613550363,9.4310177078178,9.43063065130996,9.84120300170719
"ENSG00000163938.17",9.08147272420494,8.67594007450264,8.90777142041943,9.16257523262395,9.2372964492155,9.11599787151044,8.81651097526893,8.90586922637341,8.54500093985613,9.15950513729416,9.24299685348729,9.70518026999329
"ENSG00000163939.18",11.5730741061851,11.6622508710888,11.5221136420006,11.4692582178709,11.693359378724,11.4878377983804,11.5860716538996,11.637265792844,11.4890598710412,11.6453497866902,11.4934003814387,11.3926603248562
"ENSG00000163945.19",10.9257656310699,11.3440139820657,11.2403277461684,11.1238223125235,10.7827491501297,11.2442475871456,11.3882797794006,11.133805559451,11.0846260426378,10.9397307431869,11.2471290699237,10.4655394782635
"ENSG00000163946.14",11.7397058333644,11.5160673824993,11.8002542596662,11.5166254360899,11.9577894878681,11.4247020198405,11.81464632476,11.8711318623648,11.4173701593111,11.6972888349776,11.5560206198848,11.637092885564
"ENSG00000163947.12",11.7509692531793,11.6435353648042,11.8605463063523,11.7349314320757,12.1379862257932,11.9517755483731,11.8622585836004,11.7607240935088,11.2392417632857,12.0968492653468,11.9911778881394,12.0744870848049
"ENSG00000163950.13",10.3727794060105,10.5467645912443,10.1719419811389,10.076918186281,10.0121207490785,10.0479911543772,10.3955855415389,10.3982206048821,10.2724694447419,10.0482602884595,10.5898942884432,9.88874458228679
"ENSG00000163956.13",12.2495094244901,12.409347625539,11.8153817513813,11.7988188245308,11.8030232676483,11.7943541115732,12.055899235799,12.2348559112049,12.5251335301089,11.7527495887995,11.9696713604538,11.672425307228
"ENSG00000163958.14",6.39586554620429,6.92789210497371,6.84197372581029,6.58704567706189,6.74654866088604,6.14002738063235,6.97940536951598,6.15989845419544,7.01797798111847,6.51236063448114,6.56376672330243,6.76841129940539
"ENSG00000163959.10",6.46513343799908,6.46204654325221,6.27399936629456,5.87167208313069,6.33783970604724,6.14002738063235,6.36974697524086,6.27861353369205,6.57428374426477,6.13502095708436,6.53709547144586,5.87167208313069
"ENSG00000163960.12",12.3556760119544,12.1901782295894,11.7550441886127,12.3345038656667,11.5623549125511,12.1811977057844,12.4670158914506,11.9547719697503,12.7534040025911,12.3153131950148,12.3226311409583,11.4411335831986
"ENSG00000163961.4",11.0133833501203,10.9517505089047,11.0010972437622,10.8309828064422,11.2198046344687,11.1376293405578,10.9934112041384,10.8986822526659,11.0767576190538,11.2942844532037,10.9675428267514,10.9072475925955
"ENSG00000163964.18",10.4681383552226,10.6647252911353,9.94450394625297,9.97098112949392,9.24619713967195,9.72366234318323,10.1266430950712,10.2409000496513,10.2261955209907,9.18912119606087,10.3465855654556,9.21194040657914
"ENSG00000163975.14",6.7274424072066,6.9580352721781,7.13280801426618,7.74180987876173,6.85660610797614,7.05500366560286,6.72611124684227,6.98646107731629,6.79453751320576,7.00670432208781,6.76626594541786,7.99973587172737
"ENSG00000163993.7",9.72170102932621,11.5900805989972,9.84553530009939,9.96434227412394,8.22539185402956,9.42653292976696,9.1631681212019,9.86018521106747,11.8591931317266,9.37000570458571,10.1508341554359,9.20599111304364
"ENSG00000163995.21",7.31481126587461,6.89670487315943,7.17745436563372,7.27266916803946,7.71832935807886,7.15876744441186,7.1030808990834,7.58064340435959,6.44721422318845,7.50263308855049,7.47704939745874,7.82557603669443
"ENSG00000164002.12",8.09969300624525,8.01081723631252,8.18222258809427,8.31939909655148,8.23769889242743,8.50238552287272,8.31657743534176,7.89429795597045,8.23100824418972,8.12380637226966,8.20259104822213,8.47059233595973
"ENSG00000164008.17",9.20799845814878,9.48953863377445,9.306663710988,8.70229538190592,9.40548805638207,9.51390055052514,8.94481050253557,9.38304887115877,8.73669846302122,9.40608821689646,9.16200097673645,9.59468374840653
"ENSG00000164010.15",9.65900377401064,9.46113385521749,9.60226112358556,9.84650247255689,9.37880404222071,9.55369230378047,9.42432461410464,9.38984028574963,10.5693673307224,9.37644016213327,9.30023113436889,9.4178691596995
"ENSG00000164011.18",8.49148771625987,8.5005422092074,8.3762701016842,8.4502146877312,8.56761012144886,8.4078987773819,8.33065060879655,8.49844844504486,8.39184525540456,8.48362957525765,8.564272932471,8.53634234777772
"ENSG00000164022.18",10.4005058688923,9.88978552638602,9.98565946139911,9.96434227412394,10.2894711227903,10.1078271009972,9.80192182456015,9.85040713588132,9.60001346925341,10.0375245828576,9.86132533167514,10.7859919827338
"ENSG00000164023.15",9.58922557682952,9.73948741685858,9.50673052031626,10.0952555472202,9.16713156692345,8.9667996216773,9.5776278682057,9.5483564787344,10.4304256982815,9.29949314958404,8.80590509415025,8.93275032915637
"ENSG00000164024.12",9.54869179051455,9.61814539794803,9.63774950415297,9.31314696578875,9.95929883804268,10.1276682661175,9.53294964722498,9.61206765374703,9.25452754368243,9.34616007602759,9.4014086876055,9.54547068984854
"ENSG00000164031.17",11.3249497645313,10.9924861835379,11.0716651469803,11.5029890698457,11.2190579431858,11.0511095838922,11.2363139248951,11.0479363779642,11.3425835442317,11.4462278814708,11.7910295047773,11.7006396754475
"ENSG00000164032.12",10.0323557366825,10.8085899057748,10.2909921699725,10.3616728609157,9.73237938437262,10.3295357258254,10.2187427525098,10.6474018619576,10.9158160328587,10.1263143658223,10.3265037797937,10.3798857077886
"ENSG00000164037.17",7.03519101547482,6.68050253340678,6.79384892852688,6.56476318285139,6.67230175208935,6.43811527161545,6.66433335325693,6.79855818762885,6.4816297133594,7.07354576929981,6.63783086804233,7.25401061175822
"ENSG00000164038.16",8.92575092750533,8.30401258192965,8.67072695788725,8.47340120233865,8.60083564580101,8.14883941432391,8.77324009375527,7.96782850939789,8.78074768892428,8.51961169397868,8.66373666387848,8.64730206548678
"ENSG00000164039.15",7.66483181453302,7.57433639917367,7.75354911269342,7.51449684601671,7.65249871780736,7.58242995406879,7.32319730771233,7.8739558369668,7.37597528025948,7.33454996214003,7.50547505681318,8.04215663294876
"ENSG00000164040.18",9.6828389421909,9.66508728812069,9.54998088946188,9.32777603590059,9.64125890704419,9.47918093304464,9.320523603392,9.52544434938979,9.09377790335853,9.237143368923,9.23535809256756,9.57795766764074
"ENSG00000164045.12",7.12314481865542,7.25036014060665,6.54105746431585,7.48174609512903,6.67230175208935,6.6890167762581,6.1388465063912,6.44529794744862,6.57428374426477,6.73344531171863,6.7258346789156,6.40375273657257
"ENSG00000164047.6",7.77253853872875,10.0759778238327,8.68391793570845,7.84452231876092,7.87315095536097,8.32065407096529,8.32128482083272,8.82481259114419,9.31781320524579,7.716785337718,8.7601126975843,8.21570573357296
"ENSG00000164048.14",10.3812746622896,9.90037097323537,9.90213100641764,10.4411619088597,10.4986152479913,10.6412649299141,11.0906122139062,10.1817893641919,10.1182025074745,10.4822253108722,10.0805782333774,10.8548220384203
"ENSG00000164050.13",7.31481126587461,6.84774219143822,7.16647325750502,7.17861611558568,6.99028675174272,6.90733038194556,8.29758175557348,7.39060716003069,8.88696755759164,7.70949192107587,6.50922817457437,8.376487263257
"ENSG00000164051.14",7.36064546021949,7.49707696655109,7.69253592430334,7.76172125812004,7.70913815346776,7.83314831079493,7.64109352966013,7.7726044396081,7.30342489021261,7.860848188748,8.16986970564353,8.02347320937915
"ENSG00000164053.22",9.16328951582427,8.59862530686389,9.04352827374947,9.11747081286517,8.86090021813034,9.47918093304464,9.08418135735171,8.9756941654572,8.5543174328403,9.10613406698566,9.21995579012308,9.08575579555226
"ENSG00000164054.17",13.0228807196791,13.5399991706634,12.8257663403075,12.9057782051932,12.7376241786822,13.6309863220429,12.9458463788258,13.1704530046356,13.7747535731109,12.8791150419959,13.1122123205854,12.3642834060427
"ENSG00000164056.11",6.97177327272239,7.1818564010079,7.52911449390473,7.45656372584377,7.45321989592126,6.84077159773211,6.96461685982003,7.03062223474601,6.79453751320576,7.51988108324158,6.91055770914697,6.67285840461676
"ENSG00000164061.5",7.0504080636808,6.77770826457298,6.7426965214041,6.97308287476841,6.67230175208935,6.99869937564608,6.90294552296957,6.79855818762885,5.87167208313069,7.03399908508187,6.66084744342605,6.95560676097229
"ENSG00000164062.13",10.9834391487229,10.7941058277138,10.8679095767153,11.0197400104006,10.8671825437496,11.0518006637943,11.3114422726464,10.9383337463164,10.9549808411243,11.0450903359848,11.2326241250849,11.0853449875473
"ENSG00000164066.13",6.31538650508911,6.68050253340678,6.90216922995833,6.3800810287935,6.33783970604724,7.59918013981774,6.68550271330715,6.53261468417602,7.29085503597763,6.51236063448114,6.14533399831171,6.11070319565611
