"gene_name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MAD1L1","ENSG00000002822.16",1878.520734912,-0.0126000772295463,0.272041262547893,-0.0463167870621392,0.963057759527102,0.999998533204289
"LASP1","ENSG00000002834.18",18369.7839240236,0.0279253066971831,0.31453706260354,0.0887822454563383,0.929254968036848,0.999998533204289
"SNX11","ENSG00000002919.15",1993.90072752991,-0.0559876677120706,0.347616014154225,-0.161061819457002,0.87204471124201,0.999998533204289
"TMEM176A","ENSG00000002933.9",381.051851822759,-0.517669148212181,1.23720113232894,-0.41841955579018,0.675640391041337,0.999998533204289
"M6PR","ENSG00000003056.8",4045.71769105752,0.0356454130671205,0.141883955122225,0.251229344688157,0.801636798159409,0.999998533204289
"KLHL13","ENSG00000003096.14",37.723101684855,-0.871898091218876,1.19910892783433,-0.727121674253214,0.467151422346434,0.999998533204289
"CYP26B1","ENSG00000003137.9",25.0956228847529,-5.26154770794325,4.02525697109205,-1.30713336955374,0.19116741991709,0.999998533204289
"ICA1","ENSG00000003147.19",86.1582073826719,-0.437868186477878,0.503811900118927,-0.869110448511671,0.384786722282476,0.999998533204289
"DBNDD1","ENSG00000003249.15",124.786758063397,0.31575496892822,0.456031282018742,0.692397608186982,0.488687667461242,0.999998533204289
"ALS2","ENSG00000003393.16",1107.16667014918,0.169630775940139,0.18730378379301,0.905645217117442,0.365123667424404,0.999998533204289
"CASP10","ENSG00000003400.16",2356.64616085457,-0.0863823499938393,0.179807576989846,-0.480415516631524,0.630931963146089,0.999998533204289
"CFLAR","ENSG00000003402.21",41013.5476189476,-0.06018600856404,0.412212461389119,-0.14600725160326,0.883915663827089,0.999998533204289
"TFPI","ENSG00000003436.16",103.886297090396,0.431310512711611,0.907266257123755,0.475395738930009,0.63450493103858,0.999998533204289
"NDUFAF7","ENSG00000003509.16",370.044007986341,-0.136313863945931,0.254290287025669,-0.536056117362322,0.59191976710521,0.999998533204289
"RBM5","ENSG00000003756.17",8744.23539314166,-0.0511516582854626,0.161040185808522,-0.317632881685088,0.750763428865797,0.999998533204289
"ARF5","ENSG00000004059.11",2291.7050711945,-0.0375193827477338,0.249513476945402,-0.150370165199308,0.880472578333606,0.999998533204289
"SARM1","ENSG00000004139.14",1698.42567612393,-0.393790183354254,0.267872294753597,-1.47006686046604,0.141543646643824,0.999998533204289
"POLDIP2","ENSG00000004142.12",1111.4169759736,-0.0335791393064418,0.181658450102053,-0.184847659371626,0.853348525159687,0.999998533204289
"PLXND1","ENSG00000004399.13",3328.01288760908,-0.193972584504288,0.34705900069592,-0.558903771737185,0.576227395170597,0.999998533204289
"AK2","ENSG00000004455.18",3705.75220101021,-0.139035019497829,0.132588014947473,-1.04862433873009,0.294351049478284,0.999998533204289
"CD38","ENSG00000004468.13",973.865697715331,0.203271553439437,0.571240517160405,0.355842324437848,0.721958650596935,0.999998533204289
"FKBP4","ENSG00000004478.8",985.532682860091,0.0435134404125634,0.23690295987846,0.183676220993133,0.854267464410749,0.999998533204289
"KDM1A","ENSG00000004487.18",1549.33667515882,0.0375009445924771,0.211254026760443,0.177515880608526,0.859103192400228,0.999998533204289
"RBM6","ENSG00000004534.15",3455.28676928317,0.310016178219666,0.249562615617304,1.24223805497802,0.214148742822233,0.999998533204289
"CAMKK1","ENSG00000004660.15",855.534934274306,-0.136460446097494,0.426741822808856,-0.319772843447352,0.749140535345933,0.999998533204289
"RECQL","ENSG00000004700.16",1082.05765540887,-0.164703229106266,0.294870505265408,-0.558561219807382,0.576461212673546,0.999998533204289
"VPS50","ENSG00000004766.17",582.014293368929,-0.362254876089497,0.275348820770618,-1.31562167245044,0.188301055730619,0.999998533204289
"ARHGAP33","ENSG00000004777.19",220.816765156656,-0.230630308895221,0.497773103030935,-0.463324168161991,0.643132024857131,0.999998533204289
"NDUFAB1","ENSG00000004779.10",151.525537549198,-0.343713562907919,0.251057938804508,-1.36906072177849,0.170980294848868,0.999998533204289
"PDK4","ENSG00000004799.8",971.008464470307,-0.358702295154945,0.421680501436831,-0.850649470233282,0.394964100103391,0.999998533204289
"SLC22A16","ENSG00000004809.14",49.991669363873,0.0822460934004782,0.877088549104917,0.0937717103756647,0.92529050449004,0.999998533204289
"ZMYND10","ENSG00000004838.14",41.8386262479175,-0.279229227967178,0.688374778765414,-0.405635471520281,0.685010461712955,0.999998533204289
"ABCB5","ENSG00000004846.17",4.49052178345507,-1.20997496215721,2.13543827176659,-0.566616688552756,0.570974634148866,0.999998533204289
"SLC25A13","ENSG00000004864.14",309.189688427562,0.267055292652727,0.336694886333543,0.793167058641251,0.427680497108907,0.999998533204289
"ST7","ENSG00000004866.22",188.10979945309,0.603726247911713,0.459037564154861,1.31520009484025,0.188442663301344,0.999998533204289
"CDC27","ENSG00000004897.12",1953.10638062458,0.0303881752459585,0.325348104520458,0.0934020356158173,0.9255841734017,0.999998533204289
"SLC4A1","ENSG00000004939.16",41895.6727698505,0.705436118023257,0.675601739444576,1.04415971250046,0.296411502949478,0.999998533204289
"HCCS","ENSG00000004961.15",361.637084682686,-0.186203250273354,0.274162197186703,-0.679171863167373,0.497028973014034,0.999998533204289
"DVL2","ENSG00000004975.12",822.023030834488,-0.0259378497617456,0.176808663662343,-0.146700106343657,0.883368734662783,0.999998533204289
"PRSS22","ENSG00000005001.10",8.53834165330966,-2.40343822666371,1.34312653913702,-1.78943543786124,0.0735447163997011,0.999998533204289
"UPF1","ENSG00000005007.13",7609.24366019943,0.0668412434379679,0.370743492954568,0.180289727825807,0.85692511954594,0.999998533204289
"SKAP2","ENSG00000005020.13",3879.68876520242,0.0442592912853489,0.510644657410139,0.0866733659954868,0.930931147584081,0.999998533204289
"SLC25A5","ENSG00000005022.6",2067.22997389547,0.0508841243151031,0.161721181738715,0.314641061659531,0.753034198740078,0.999998533204289
"MCUB","ENSG00000005059.16",849.823233964177,-0.100447651105616,0.283188244779692,-0.354702756760826,0.72281228546705,0.999998533204289
"POLR2J","ENSG00000005075.16",603.011568252503,-0.0528133284957458,0.301304446666965,-0.175282273726683,0.860857839656908,0.999998533204289
"DHX33","ENSG00000005100.13",535.171653949176,-0.0194533543626787,0.196747620209284,-0.0988746615688963,0.921237787442783,0.999998533204289
"MEOX1","ENSG00000005102.14",73.1141464771808,0.184586527053351,0.576570438225768,0.320145666193646,0.748857909259274,0.999998533204289
"THSD7A","ENSG00000005108.17",53.9744512551177,0.392912760056665,1.63691976701508,0.240031776739516,0.810305622313926,0.999998533204289
"LIG3","ENSG00000005156.12",1208.2723598253,0.00710285012067266,0.264052897157497,0.0268993455369516,0.978540015515531,0.999998533204289
"RPAP3","ENSG00000005175.10",804.436026855556,-0.141282622780475,0.212013427984528,-0.666385257403532,0.50516488321319,0.999998533204289
"ACSM3","ENSG00000005187.12",285.380606532461,-0.198757363379534,0.405199246942109,-0.490517603079185,0.623767676549907,0.999998533204289
"REXO5","ENSG00000005189.20",38.5897199355046,0.746293335334227,1.14715058175485,0.650562661261601,0.515328840013993,0.999998533204289
"CIAPIN1","ENSG00000005194.15",473.945615751616,0.122957160195727,0.301858790218243,0.40733337633411,0.683763152274616,0.999998533204289
"SPPL2B","ENSG00000005206.17",1243.99404444337,0.302153092439981,0.255995032889576,1.18030841860246,0.237877571060104,0.999998533204289
"FAM214B","ENSG00000005238.20",3732.01464983447,0.114255035187766,0.36290650829999,0.31483324926573,0.752888265257657,0.999998533204289
"COPZ2","ENSG00000005243.10",25.6022952211141,0.158460778070875,0.707381001069556,0.224010508949609,0.822749126059158,0.999998533204289
"PRKAR2B","ENSG00000005249.13",1558.60035012299,0.448011466708939,0.668597629908701,0.670076360830229,0.502809113370837,0.999998533204289
"MSL3","ENSG00000005302.19",4090.89311186192,-0.00439303653695494,0.276901562590457,-0.0158649756103122,0.987342111898274,0.999998533204289
"CREBBP","ENSG00000005339.15",17669.1409609195,0.0505784547965431,0.341776280354508,0.14798702456496,0.882353008385038,0.999998533204289
"TSPOAP1","ENSG00000005379.17",970.649872836187,0.076968208435738,0.498918612985539,0.154270068168351,0.877396796903887,0.999998533204289
"MPO","ENSG00000005381.8",249.092391557607,1.31603253076078,0.629325941301299,2.09117794832918,0.0365121153119437,0.999998533204289
"GCFC2","ENSG00000005436.14",265.104333415401,0.206488936185893,0.373745328808904,0.55248566408564,0.580615653740117,0.999998533204289
"WDR54","ENSG00000005448.17",209.141365423461,-0.193720881274044,0.427267462912009,-0.453394882806554,0.650264420568562,0.999998533204289
"CROT","ENSG00000005469.12",238.682172302762,0.122308357427871,0.343230882260746,0.356344267806753,0.721582761282783,0.999998533204289
"ABCB4","ENSG00000005471.19",108.172558481369,0.252889309778112,0.708241340812535,0.357066574916373,0.721041966618896,0.999998533204289
"KMT2E","ENSG00000005483.22",7817.16372692262,-0.0173112615550902,0.174498944979374,-0.0992055370715073,0.920975078601442,0.999998533204289
"RHBDD2","ENSG00000005486.17",1059.260656729,-0.0821986559730106,0.259302752452954,-0.316998779208578,0.751244528573147,0.999998533204289
"SOX8","ENSG00000005513.10",72.6572909599651,-0.162300336377775,0.544652386061723,-0.297988846705213,0.765711676187969,0.999998533204289
"IBTK","ENSG00000005700.15",1029.6391091538,-0.183252130489791,0.158574000721512,-1.15562532102358,0.247834446256942,0.999998533204289
"ZNF195","ENSG00000005801.18",942.942097864732,0.235715267095229,0.294674577921592,0.799917212939724,0.42375876417922,0.999998533204289
"MYCBP2","ENSG00000005810.20",12942.6594904544,0.172653321234771,0.176274292070155,0.979458315827792,0.32735357521493,0.999998533204289
"FBXL3","ENSG00000005812.11",2413.92464494788,-0.0242953309610123,0.230217011920738,-0.105532300842203,0.915953440718523,0.999998533204289
"ITGAL","ENSG00000005844.19",14980.6302439563,-0.175383746401548,0.182267941292417,-0.962230357999028,0.335933902799259,0.999998533204289
"PDK2","ENSG00000005882.12",713.104413723157,0.0362269254246029,0.292227032219301,0.12396842670399,0.901340274025505,0.999998533204289
"ITGA3","ENSG00000005884.18",214.69091533435,0.573395836007316,0.454681235157557,1.26109412852418,0.207274935793075,0.999998533204289
"ZFX","ENSG00000005889.16",2817.35046218509,0.190528400226589,0.285123817101548,0.668230392548132,0.503986537842807,0.999998533204289
"LAMP2","ENSG00000005893.16",7781.18233945253,-0.0463624615018634,0.434243684288484,-0.106766000702645,0.914974620768482,0.999998533204289
"ITGA2B","ENSG00000005961.19",2003.50208403199,0.190051742056525,1.10687207171286,0.171701632838585,0.863672102060629,0.999998533204289
"GDE1","ENSG00000006007.12",2277.78649883206,-0.00231491054625845,0.436789872550116,-0.00529982651095659,0.995771370047723,0.999998533204289
"REX1BD","ENSG00000006015.18",985.884959548711,-0.231772413090191,0.252129195725538,-0.919260510165165,0.357959327803343,0.999998533204289
"OSBPL7","ENSG00000006025.12",563.167707249518,-0.215763265050919,0.479902741851531,-0.449597900229689,0.653000402418387,0.999998533204289
"TMEM98","ENSG00000006042.12",6.35495463646222,0.670812634286869,2.67784190745396,0.250504942961575,0.802196882608558,0.999998533204289
"MAP3K14","ENSG00000006062.18",2298.3379917239,0.106860228052914,0.178128732065859,0.599904500602437,0.548569882821176,0.999998533204289
"TMEM132A","ENSG00000006118.15",8.62149185464108,0.247861263272168,2.18940922820599,0.113209198206983,0.909864703437144,0.999998533204289
"AP2B1","ENSG00000006125.18",6700.30867242806,0.158210627468962,0.318040881100368,0.497453745322238,0.618869113260009,0.999998533204289
"ZNF263","ENSG00000006194.10",1061.29491288273,0.081222816131826,0.255113142887478,0.318379583319433,0.750197023321318,0.999998533204289
"SPATA20","ENSG00000006282.21",407.365238708035,-0.400615613707624,0.545950258942555,-0.733795079580275,0.463073639849232,0.999998533204289
"TNFRSF12A","ENSG00000006327.14",148.303446551578,0.0394804190587315,0.459427572440082,0.0859339348072769,0.931518935203242,0.999998533204289
"MAP3K9","ENSG00000006432.16",338.597073888988,-0.0548275210222407,0.448818243417278,-0.122159742448941,0.902772508477619,0.999998533204289
"RALA","ENSG00000006451.8",574.379351458624,-0.224828142110624,0.205618312180184,-1.09342470389314,0.274207371911489,0.999998533204289
"BAIAP2L1","ENSG00000006453.14",32.9326977041559,-0.404739622023557,0.82995875340296,-0.487662333054579,0.625789036057657,0.999998533204289
"KDM7A","ENSG00000006459.11",6234.34552181292,0.0280937277874169,0.39268426475696,0.0715427897392443,0.942965770497327,0.999998533204289
"ETV1","ENSG00000006468.14",6.23352016916377,-1.69279483915065,1.51015335074854,-1.12094234556483,0.262312404453052,0.999998533204289
"AGK","ENSG00000006530.18",652.398565882268,-0.0494566084133203,0.286173718338275,-0.172820232062189,0.862792733442421,0.999998533204289
"ALDH3B1","ENSG00000006534.17",2114.46399192746,0.15296578758557,0.369218558231136,0.414296042751488,0.678657311611851,0.999998533204289
"TTC22","ENSG00000006555.11",685.77445798826,-0.154526988536013,0.281534643363225,-0.548873796453704,0.583092061866262,0.999998533204289
"PHTF2","ENSG00000006576.17",965.103283410296,0.253616002060219,0.192739010089785,1.31585194892344,0.188223739212978,0.999998533204289
"FARP2","ENSG00000006607.14",769.663374728934,0.138359593745886,0.340392067755118,0.406471263147718,0.684396367543383,0.999998533204289
"GGCT","ENSG00000006625.18",110.335585189827,-0.0596531608089912,0.340894552635555,-0.174990067596549,0.861087438076958,0.999998533204289
"DBF4","ENSG00000006634.8",215.435184729467,-0.00333357183529297,0.287324364816336,-0.0116021202637092,0.990743055047792,0.999998533204289
"TBXA2R","ENSG00000006638.13",182.199925766755,0.116174758518393,0.651704716347815,0.17826287827015,0.858516530682315,0.999998533204289
"IFRD1","ENSG00000006652.15",2832.27921756605,-0.232095660457172,0.489617495804637,-0.474034654492372,0.635475195204259,0.999998533204289
"COX10","ENSG00000006695.12",528.202695015755,0.0116291167174467,0.226061157830319,0.0514423478542717,0.958973040717163,0.999998533204289
"GTF2IRD1","ENSG00000006704.11",23.3712685509453,0.556757110380958,1.15488047852554,0.482090675817623,0.62974153326865,0.999998533204289
"PAF1","ENSG00000006712.15",1193.04499597905,0.0402619447857375,0.264175084932602,0.152406290684109,0.878866495791012,0.999998533204289
"VPS41","ENSG00000006715.16",2225.82702244227,0.16825036451753,0.253759954723174,0.663029612773513,0.507311588603836,0.999998533204289
"ARHGAP44","ENSG00000006740.18",11.6861659182059,-3.37426102400081,1.46310725490387,-2.30622943922352,0.021097815439901,0.999998533204289
"ELAC2","ENSG00000006744.19",1411.49110101891,-0.0944531720419634,0.261661841516541,-0.360974192853383,0.718118739334951,0.999998533204289
"SCIN","ENSG00000006747.15",20.476378942119,0.113236748325955,1.15299184756291,0.0982112306910975,0.921764564776861,0.999998533204289
"ARSD","ENSG00000006756.16",839.631264879282,0.2077586254379,0.373345503744173,0.556478177329979,0.577884008702525,0.999998533204289
"PNPLA4","ENSG00000006757.12",95.9173430183149,-0.141935369635201,0.644281738458974,-0.220300159328882,0.825637396083466,0.999998533204289
"ADIPOR2","ENSG00000006831.10",1663.2013413892,-0.213820896150609,0.12884239409133,-1.65955388875374,0.0970042311892698,0.999998533204289
"CDKL3","ENSG00000006837.12",4.98886094209624,-0.391414442706447,1.90268874993581,-0.205716485536404,0.837012380382972,0.999998533204289
"PRSS21","ENSG00000007038.11",31.0368606318548,1.46194058331259,0.761393423354392,1.92008564622462,0.0548470820550244,0.999998533204289
"MARK4","ENSG00000007047.16",1379.53615088465,-0.282989806819161,0.228867086804035,-1.23648101075131,0.216279819958415,0.999998533204289
"PROM1","ENSG00000007062.12",11.0760116966049,-3.25234652358207,1.83324742367788,-1.7740903282205,0.0760482103364946,0.999998533204289
"CCDC124","ENSG00000007080.11",792.245960790139,0.0369704906269634,0.323009925331996,0.11445620622637,0.908876160559683,0.999998533204289
"CEACAM21","ENSG00000007129.18",414.551869817489,-0.0528260179475929,0.248164727589635,-0.212866745651888,0.831430901042353,0.999998533204289
"PAFAH1B1","ENSG00000007168.14",5496.63445002222,0.0275870052292028,0.179316200626763,0.153845581898223,0.877731492481417,0.999998533204289
"KIAA0100","ENSG00000007202.15",6192.40858770832,-0.111485699625914,0.199852805816154,-0.557839051449047,0.5769542935606,0.999998533204289
"GAS7","ENSG00000007237.19",6345.01221914677,0.0527249959223146,0.409232801485273,0.128838635932784,0.897485333236153,0.999998533204289
"TRAPPC6A","ENSG00000007255.10",320.570930189928,0.204531840053149,0.354785842517006,0.576493804268262,0.564281456488135,0.999998533204289
"MATK","ENSG00000007264.15",1160.49792527972,-0.234796518894435,0.498120189749075,-0.471365192028678,0.637379968384008,0.999998533204289
"CD79B","ENSG00000007312.13",1418.59106069104,0.651932311514667,0.568064242853363,1.1476383520287,0.251117890380167,0.999998533204289
"SCN4A","ENSG00000007314.12",11.0437307151632,1.64000968024651,0.911267888842983,1.79970094450359,0.071907871894511,0.999998533204289
"ST7L","ENSG00000007341.19",244.302953312344,0.107445169760324,0.259500292139846,0.414046430831844,0.678840103289125,0.999998533204289
"TKTL1","ENSG00000007350.17",120.577813023541,-0.0301897552604181,0.554873959247985,-0.0544083115764416,0.956609856984914,0.999998533204289
"RPUSD1","ENSG00000007376.8",664.967568903577,-0.145022753246198,0.167521472953956,-0.865696502597362,0.386656618469434,0.999998533204289
"LUC7L","ENSG00000007392.17",1518.96000568689,-0.0544074368077028,0.278605981876578,-0.195284524909466,0.84517021117937,0.999998533204289
"CACNA2D2","ENSG00000007402.12",303.919076028416,-1.2069736455704,0.649373235818121,-1.85867476359691,0.0630732526682025,0.999998533204289
"BAIAP3","ENSG00000007516.14",627.581120091914,-0.0944856990242157,0.672888640112615,-0.140418032630782,0.888329711025597,0.999998533204289
"TSR3","ENSG00000007520.4",663.63278361689,-0.138824538538483,0.21763409255943,-0.637880475921177,0.523551487961917,0.999998533204289
"PIGQ","ENSG00000007541.17",1019.76538871162,0.280049242294525,0.215200614248043,1.30134034827492,0.193141982113019,0.999998533204289
"CRAMP1","ENSG00000007545.16",1650.77483938067,-0.190739369589278,0.309051553107658,-0.617176544402721,0.537118285025592,0.999998533204289
"TEAD3","ENSG00000007866.22",8.07615847969674,-0.252283750487907,1.27222527224057,-0.198301162532009,0.842809442181987,0.999998533204289
"DNAJC11","ENSG00000007923.17",1336.59666885632,0.202567479247135,0.241888963741612,0.837439939854053,0.402345323463886,0.999998533204289
"MYLIP","ENSG00000007944.15",2236.45377240063,-0.0602248700120159,0.335533247849927,-0.179490021921621,0.857552951460295,0.999998533204289
"E2F2","ENSG00000007968.7",3040.93515753469,0.732569638253439,0.486978452047415,1.50431633098647,0.132499936078632,0.999998533204289
"PSMB1","ENSG00000008018.9",927.892424176561,-0.115545977410255,0.233291384005701,-0.495286089980207,0.620398188368095,0.999998533204289
"SYN1","ENSG00000008056.14",11.442892685735,-0.997521833454825,1.3370670574734,-0.746052210230801,0.455635876518282,0.999998533204289
"JARID2","ENSG00000008083.14",5960.20519532628,-0.0114391361129079,0.3391237483249,-0.0337314510393668,0.973091298934016,0.999998533204289
"CDKL5","ENSG00000008086.13",971.667901899252,-0.215485044086436,0.416421340424937,-0.517468782619414,0.604828955391066,0.999998533204289
"CDK11A","ENSG00000008128.23",1270.02928715391,0.0371753889472421,0.229319946052688,0.1621114499072,0.871218089742421,0.999998533204289
"NADK","ENSG00000008130.15",15021.0431078825,-0.00229646515899421,0.447947540907055,-0.00512663861117324,0.995909552121151,0.999998533204289
"DLEC1","ENSG00000008226.20",277.664215098134,-0.285328651364788,0.554081282534414,-0.514958112390426,0.60658229099659,0.999998533204289
"CYTH3","ENSG00000008256.16",477.853996697895,-0.0516694677712059,0.324472970458558,-0.159241207975458,0.873478838788314,0.999998533204289
"ADAM22","ENSG00000008277.15",172.797943236674,-0.95107805970273,0.428054408864403,-2.22186254832854,0.0262925960944461,0.999998533204289
"SYPL1","ENSG00000008282.9",776.780595126125,0.164812318602624,0.205342204828811,0.802622718208484,0.42219283332087,0.999998533204289
"CYB561","ENSG00000008283.16",842.733413177223,-0.139229576262225,0.268970113662815,-0.517639578487763,0.604709762087772,0.999998533204289
"SPAG9","ENSG00000008294.22",6299.1874110739,0.0595023444043135,0.386539091442613,0.153936162529495,0.877660070345076,0.999998533204289
"CELSR3","ENSG00000008300.17",153.140055207168,0.107049161722576,0.459510399206388,0.232963523583924,0.815789730471037,0.999998533204289
"AASS","ENSG00000008311.16",151.94511041678,-0.326218313671323,0.432476095430055,-0.754303687807141,0.450666888437907,0.999998533204289
"SS18L2","ENSG00000008324.12",177.438832825977,-0.260905297505753,0.284964383107412,-0.91557160463597,0.359891630223834,0.999998533204289
"MPND","ENSG00000008382.16",387.659529097231,-0.0409389298733322,0.278856488522599,-0.14681003153353,0.883281966465472,0.999998533204289
"MGST1","ENSG00000008394.13",180.538323594165,0.159386245853961,0.434131866882998,0.367137862968527,0.713516185750534,0.999998533204289
"CRY1","ENSG00000008405.12",460.014561202543,-0.244887536680015,0.283282934484026,-0.864462722140518,0.387333750001278,0.999998533204289
"PGLYRP1","ENSG00000008438.5",657.498309019821,0.293048376382248,0.681543684712949,0.429977392433286,0.667212086629819,0.999998533204289
"NFIX","ENSG00000008441.19",4531.80665245947,0.613979317917023,0.556007263927489,1.10426492197248,0.269478234523404,0.999998533204289
"ST3GAL1","ENSG00000008513.16",8080.37197454292,0.216903751916563,0.157196381679744,1.37982661940948,0.167640034506389,0.999998533204289
"MMP25","ENSG00000008516.18",28745.1520009663,-0.305431567573062,0.516979844539077,-0.590799759022279,0.55465459648308,0.999998533204289
"IL32","ENSG00000008517.19",6014.15588463353,-0.346306443519182,0.423254316366325,-0.818199437379053,0.413243316372941,0.999998533204289
"PKD1","ENSG00000008710.20",3165.16979267836,-0.278337882399342,0.324024815212479,-0.859001747186622,0.390339552065191,0.999998533204289
"MAPK8IP2","ENSG00000008735.14",16.9143221233006,-0.703450469967907,0.894843083699931,-0.786116004897006,0.431799528621873,0.999998533204289
"MED24","ENSG00000008838.21",1059.59274073586,-0.039238014918034,0.238201040141026,-0.164726463389091,0.869159286743477,0.999998533204289
"RHOBTB2","ENSG00000008853.18",791.816475473793,0.158274738055209,0.308388143341741,0.513232241486719,0.607788875236493,0.999998533204289
"HEATR5B","ENSG00000008869.12",2590.22174669662,0.239284872330096,0.185199704039476,1.29203701253805,0.196344327116394,0.999998533204289
