"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Morula Cell (Blastomere) Embryo Human","1/108",0.237432406982674,0.309382033379577,0,0,3.78466526797635,5.44186534675464,"CACHD1"
"Beta Cell Pancreatic Islet Human","1/108",0.237432406982674,0.309382033379577,0,0,3.78466526797635,5.44186534675464,"TMEM37"
"Mast Cell Kidney Human","1/108",0.237432406982674,0.309382033379577,0,0,3.78466526797635,5.44186534675464,"BEX1"
"MKI67+ Progenitor Cell Large Intestine Human","1/110",0.241261218690496,0.309382033379577,0,0,3.71484740685265,5.28204879592619,"CD248"
"Cancer Stem Cell Undefined Human","1/110",0.241261218690496,0.309382033379577,0,0,3.71484740685265,5.28204879592619,"GFAP"
"Endothelial Cell Lung Mouse","1/144",0.303541066856119,0.384720654503685,0,0,2.82674468388754,3.37015346511746,"KLHL4"
"Sertoli Cell Fetal Gonad Human","2/449",0.309742628095445,0.388068350142569,0,0,1.81795302013423,2.13066558792528,"BEX1;MPPED2"
"Migration Phase Fetal Germ Cell Fetal Gonad Human","1/165",0.33947513864042,0.420486251270521,0,0,2.46217023394724,2.66001684959183,"BEX1"
"Schwalie Et al.Nature.G4 Adipose Tissue Mouse","1/171",0.349403911180835,0.424397249778319,0,0,2.37454981992797,2.49690250610292,"CD248"
"Neuron Brain Human","1/172",0.351044425036804,0.424397249778319,0,0,2.36054421768708,2.47111800186849,"GFAP"
"Schwalie Et al.Nature.P1 Adipose Tissue Mouse","1/174",0.354313300273642,0.424397249778319,0,0,2.3330187566356,2.42067896936234,"CD248"
"Granulosa Cell Fetal Gonad Human","1/179",0.362415054719606,0.429383053961272,0,0,2.26691125888558,2.3008359575471,"LRRN3"
"Type IC Spiral Ganglion Neuron Brain Mouse","1/182",0.367228198764465,0.43040724371319,0,0,2.22899988724772,2.23294929425324,"FSCN2"
"Mesangial Cell Kidney Mouse","1/198",0.392303092169255,0.454904649430306,0,0,2.04630684761214,1.91477135590819,"CD248"
"Astrocyte Brain Human","1/204",0.401452901059541,0.460614381215684,0,0,1.98522167487685,1.81184245886508,"GFAP"
"Endothelial Cell Fetal Gonad Human","1/207",0.405977038969123,0.460953096329525,0,0,1.95601347335051,1.76326531444381,"LRRN3"
"Leydig Precursor Cell Fetal Gonad Human","1/221",0.426650425288328,0.479431921200286,0,0,1.83024118738404,1.55898164832931,"LRRN3"
"Type I Spiral Ganglion Neuron Brain Mouse","3/1061",0.49926815630848,0.555308459567595,0,0,1.1397659172264,0.791695015115406,"SNTG2;LRRN3;B3GAT1"
"Epithelial Cell Lung Mouse","1/318",0.551738121051659,0.607469244390211,0,0,1.26395416210648,0.751650490309061,"BEX1"
"Microglial Cell Brain Human","1/360",0.597202432477143,0.650950651400086,0,0,1.11369450287079,0.574108558662944,"GFAP"
"Neuroendocrine Cell Trachea Mouse","1/449",0.679123219490792,0.732915157668281,0,0,0.888392857142857,0.343766011074968,"BEX1"
"Gonadal Endothelial Cell Fetal Gonad Human","1/466",0.692797295174182,0.740342207588097,0,0,0.855167873601053,0.313861853779236,"TMEM37"
"Microglial Cell Embryonic Prefrontal Cortex Human","1/476",0.700572356444542,0.741382396625778,0,0,0.836734693877551,0.297758421730373,"BEX1"
"Multilymphoid Progenitor Cell Umbilical Cord Blood Human","1/537",0.743990621499931,0.779759401379735,0,0,0.739186719463905,0.218597359916219,"ADAMTS6"
"Hematopoietic Stem Cell Bone Marrow Mouse","1/565",0.761792885039023,0.790813566373843,0,0,0.701476335214937,0.19085807737511,"SNTG2"
"Oogenesis Phase Fetal Germ Cell Fetal Gonad Human","1/855",0.887776437198648,0.912902185421252,0,0,0.456339913014386,0.0543205710418223,"POLR3G"
"Mitotic Arrest Phase Fetal Germ Cell Fetal Gonad Human","1/956",0.913885022184324,0.930966985215807,0,0,0.405919435837162,0.0365532529216353,"PIK3R3"
"SLC16A7+ Cell Lung Human","1/1013",0.925885167220659,0.932602773996337,0,0,0.381906912962814,0.029408765322535,"MPPED2"
"Meiotic Prophase Fetal Germ Cell Fetal Gonad Human","1/1049",0.932602773996337,0.932602773996337,0,0,0.36808692942826,0.0256836041910092,"PIK3R3"
