"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"NR5A2 (mouse)","1/1748",0.989730140174511,0.999996416303973,0,0,0.21264441666764,0.00219511952977906,"FSCN2"
"NFYA (mouse)","1/1748",0.989730140174511,0.999996416303973,0,0,0.21264441666764,0.00219511952977906,"KLHL4"
"CPEB1 (mouse)","1/1748",0.989730140174511,0.999996416303973,0,0,0.21264441666764,0.00219511952977906,"KLHL4"
"RUNX2 (mouse)","1/1750",0.989786318139126,0.999996416303973,0,0,0.21237791857738,0.00218031406321857,"ODF3"
"REL (mouse)","1/1752",0.989842194956819,0.999996416303973,0,0,0.212112029277731,0.00216561028023605,"ODF3"
"POU1F1 (mouse)","1/1754",0.989897771993684,0.999996416303973,0,0,0.211846746684983,0.00215100750797456,"VMO1"
"SRF (mouse)","1/1782",0.990645250844751,0.999996416303973,0,0,0.20819535000974,0.00195678221521363,"SLC25A20"
"NFYA (human)","2/2549",0.990961999641505,0.999996416303973,0,0,0.284697683549274,0.00258479613516888,"TMC1;PIK3R3"
"THRB (human)","1/2034",0.99534117678193,0.999996416303973,0,0,0.179858859431623,0.000839888599220963,"CACHD1"
"FOXL1 (human)","7/5755",0.995771277784656,0.999996416303973,0,0,0.402218769723746,0.00170447787403893,"SNTG2;BEX1;LRRN3;SLC4A10;CACHD1;PIK3R3;KLHL4"
"PITX2 (human)","3/3528",0.995883415688027,0.999996416303973,0,0,0.297419646899049,0.00122688006627584,"VMO1;SLC25A20;KLHL4"
"HNF4A (human)","1/2127",0.996406666605778,0.999996416303973,0,0,0.171098354675831,0.000615920699688768,"BEX1"
"TCF4 (human)","4/4210",0.996540184308913,0.999996416303973,0,0,0.325497736153321,0.0011281148369397,"TMC1;MPPED2;POLR3G;DEFA1"
"ETS1 (human)","5/4827",0.996878974902125,0.999996416303973,0,0,0.348587492511176,0.00108965161383945,"F8A2;MPPED2;PIK3R3;SLC25A20;GRAMD4"
"SP1 (mouse)","1/2360",0.998135928620814,0.999996416303973,0,0,0.152183128444256,0.000283944943245706,"MPPED2"
"TBP (mouse)","2/3182",0.998207129196595,0.999996416303973,0,0,0.219732704402516,0.000394305925783117,"SLC4A10;GRAMD4"
"NFKB1 (mouse)","2/3284",0.998631319230339,0.999996416303973,0,0,0.211608775137112,0.00028982324424671,"ODF3;PIK3R3"
"GATA2 (human)","15/9985",0.998665726721755,0.999996416303973,0,0,0.429001289583035,0.000572787169364163,"BEX1;F8A2;LRRN3;GPT2;B3GAT1;SLC4A10;PIK3R3;DEFA1;KLHL4;GRAMD4;GFAP;KCNQ5;CD248;SLC25A20;ADAMTS6"
"LEF1 (human)","4/4658",0.998824437867005,0.999996416303973,0,0,0.285794361091908,0.000336166659857388,"VMO1;MPPED2;SLC4A10;CACHD1"
"NFIC (human)","2/4403",0.999937426216564,0.999996416303973,0,0,0.147210861167916,9.2118287586256e-06,"PIK3R3;DEFA1"
"FOXC1 (human)","15/13142",0.999996416303973,0.999996416303973,0,0,0.222757892674858,7.98298005301984e-07,"ZNF683;BEX1;LRRN3;GPT2;ODF3;B3GAT1;SLC4A10;TBC1D3G;GFAP;VMO1;SNTG2;MPPED2;CACHD1;SLC25A20;ADAMTS6"
