"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"mmu-miR-466l-3p","3/124",0.00368675155455375,0.638477914836029,0,0,10.4601723228416,58.6084453795027,"TMC1;MPPED2;B3GAT1"
"mmu-miR-878-5p","1/7",0.017371741450284,0.638477914836029,0,0,67.8367346938775,274.936210768444,"PIK3R3"
"mmu-miR-342-5p","1/8",0.0198291614511851,0.638477914836029,0,0,58.1428571428571,227.954980151296,"GFAP"
"mmu-miR-344f-3p","1/13",0.032026213248763,0.638477914836029,0,0,33.9081632653061,116.684789992962,"PIK3R3"
"hsa-miR-4783-3p","1/17",0.0416766547912335,0.638477914836029,0,0,25.4260204081633,80.799167280865,"GPT2"
"hsa-miR-4449","1/18",0.0440744949316927,0.638477914836029,0,0,23.9291716686675,74.7038591145848,"F8A2"
"hsa-miR-500a-5p","2/145",0.0509979504142339,0.638477914836029,0,0,5.7712703962704,17.1751266090537,"POLR3G;SLC25A20"
"hsa-miR-18a-3p","3/350",0.0569845423320422,0.638477914836029,0,0,3.6059231099393,10.3308804095882,"CACHD1;PIK3R3;POLR3G"
"hsa-miR-4738-5p","1/29",0.0700657588372089,0.638477914836029,0,0,14.5204081632653,38.5999069065122,"GPT2"
"hsa-miR-4999-3p","1/37",0.0885322278902677,0.638477914836029,0,0,11.2891156462585,27.3692036867235,"KCNQ5"
"hsa-miR-668-3p","1/37",0.0885322278902677,0.638477914836029,0,0,11.2891156462585,27.3692036867235,"KLHL4"
"hsa-miR-1909-5p","1/39",0.0930924017046572,0.638477914836029,0,0,10.6938775510204,25.3890053323137,"GPT2"
"hsa-miR-505-3p","2/222",0.106335845108197,0.638477914836029,0,0,3.73674242424242,8.37461090928337,"TMEM37;GRAMD4"
"hsa-miR-4274","1/49",0.115559999022241,0.638477914836029,0,0,8.46173469387755,18.2601307935979,"POLR3G"
"hsa-miR-6762-3p","1/49",0.115559999022241,0.638477914836029,0,0,8.46173469387755,18.2601307935979,"GPT2"
"hsa-miR-6841-3p","1/50",0.117776526004041,0.638477914836029,0,0,8.28862973760933,17.7290996615035,"POLR3G"
"hsa-miR-6759-3p","1/51",0.119987608922091,0.638477914836029,0,0,8.12244897959184,17.2225711551973,"KLHL4"
"hsa-miR-3173-5p","1/54",0.126588324068776,0.638477914836029,0,0,7.66153253754332,15.8349703751844,"POLR3G"
"hsa-miR-6799-3p","1/54",0.126588324068776,0.638477914836029,0,0,7.66153253754332,15.8349703751844,"POLR3G"
"hsa-miR-3136-3p","1/56",0.130961819814475,0.638477914836029,0,0,7.3821892393321,15.0068793354093,"POLR3G"
"hsa-miR-675-3p","1/56",0.130961819814475,0.638477914836029,0,0,7.3821892393321,15.0068793354093,"KCNQ5"
"hsa-miR-4697-3p","1/56",0.130961819814475,0.638477914836029,0,0,7.3821892393321,15.0068793354093,"TMEM37"
"hsa-miR-7155-3p","1/56",0.130961819814475,0.638477914836029,0,0,7.3821892393321,15.0068793354093,"POLR3G"
"hsa-miR-146b-3p","1/56",0.130961819814475,0.638477914836029,0,0,7.3821892393321,15.0068793354093,"POLR3G"
"hsa-miR-193a-5p","1/57",0.133140512285209,0.638477914836029,0,0,7.25,14.6185391319657,"PIK3R3"
"mmu-miR-590-3p","1/57",0.133140512285209,0.638477914836029,0,0,7.25,14.6185391319657,"B3GAT1"
"hsa-miR-132-3p","2/255",0.133444511293962,0.638477914836029,0,0,3.24390645586298,6.53345316157878,"B3GAT1;PIK3R3"
"hsa-miR-370-5p","1/58",0.135313851739813,0.638477914836029,0,0,7.12244897959184,14.246025949065,"KLHL4"
"hsa-miR-500b-5p","1/58",0.135313851739813,0.638477914836029,0,0,7.12244897959184,14.246025949065,"POLR3G"
"hsa-miR-7154-5p","1/58",0.135313851739813,0.638477914836029,0,0,7.12244897959184,14.246025949065,"KLHL4"
"hsa-miR-758-3p","1/58",0.135313851739813,0.638477914836029,0,0,7.12244897959184,14.246025949065,"CD248"
"hsa-miR-1910-5p","1/59",0.137481851045255,0.638477914836029,0,0,6.99929627023223,13.8884471557023,"POLR3G"
"hsa-miR-548f-5p","2/261",0.138533371176054,0.638477914836029,0,0,3.16779279279279,6.26159872880815,"F8A2;GRAMD4"
"hsa-miR-548x-5p","2/262",0.139385764909996,0.638477914836029,0,0,3.15544871794872,6.21784294626827,"F8A2;GRAMD4"
"hsa-miR-548g-5p","2/262",0.139385764909996,0.638477914836029,0,0,3.15544871794872,6.21784294626827,"F8A2;GRAMD4"
"hsa-miR-548aj-5p","2/262",0.139385764909996,0.638477914836029,0,0,3.15544871794872,6.21784294626827,"F8A2;GRAMD4"
"hsa-miR-7976","1/60",0.139644523053441,0.638477914836029,0,0,6.88031822898651,13.544974303559,"POLR3G"
"hsa-miR-3189-5p","1/61",0.141801880592737,0.638477914836029,0,0,6.76530612244898,13.2148375405932,"POLR3G"
"hsa-miR-1915-5p","1/61",0.141801880592737,0.638477914836029,0,0,6.76530612244898,13.2148375405932,"POLR3G"
"hsa-miR-1468-3p","2/266",0.142807081355583,0.638477914836029,0,0,3.10700757575758,6.04704655592785,"F8A2;GRAMD4"
"hsa-miR-548aw","2/266",0.142807081355583,0.638477914836029,0,0,3.10700757575758,6.04704655592785,"F8A2;GRAMD4"
"hsa-miR-362-5p","1/63",0.146100703414545,0.638477914836029,0,0,6.54641211323239,12.5917562502396,"POLR3G"
"hsa-miR-6866-5p","1/63",0.146100703414545,0.638477914836029,0,0,6.54641211323239,12.5917562502396,"GPT2"
