"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"PIK3CA","1/19",0.0464664552952436,0.292306678901378,0,0,22.5986394557823,69.3557808280063,"PIK3R3"
"AXL","1/21",0.0512327930672156,0.292306678901378,0,0,20.3367346938776,60.4280744540867,"PIK3R3"
"ROCK2","1/25",0.0606955298241754,0.292306678901378,0,0,16.9438775510204,47.4748002047703,"GFAP"
"TEC","1/25",0.0606955298241754,0.292306678901378,0,0,16.9438775510204,47.4748002047703,"PIK3R3"
"CDK3","1/30",0.0723939657090184,0.292306678901378,0,0,14.0190007037298,36.8087414767415,"SLC4A10"
"CAMK2B","1/32",0.0770332554327669,0.292306678901378,0,0,13.1132323897301,33.6160080774025,"GFAP"
"CAMK2D","1/35",0.0839495853612938,0.292306678901378,0,0,11.9543817527011,29.6174450357809,"GFAP"
"CAMK2G","1/40",0.0953640965755272,0.292306678901378,0,0,10.4191522762951,24.4855612889518,"GFAP"
"AURKB","1/43",0.102145774279416,0.292306678901378,0,0,9.6734693877551,22.0686112387857,"GFAP"
"ROCK1","1/44",0.104395242464778,0.292306678901378,0,0,9.44803037494067,21.3484970941598,"GFAP"
"ERBB3","1/61",0.141801880592737,0.335892518428963,0,0,6.76530612244898,13.2148375405932,"PIK3R3"
"PDGFRB","1/62",0.143953936469556,0.335892518428963,0,0,6.65406490465038,12.8973205926637,"PIK3R3"
"SGK1","1/76",0.173533135363907,0.373763676168414,0,0,5.40816326530612,9.4717853003048,"GFAP"
"SRC","2/346",0.214226418240478,0.419040160813714,0,0,2.37475775193798,3.65884102416043,"KCNQ5;GFAP"
"CAMK2A","1/105",0.231653661546854,0.419040160813714,0,0,3.89442700156986,5.69564568108454,"GFAP"
"PRKG1","1/114",0.248862407858827,0.419040160813714,0,0,3.58262597074228,4.98291365340615,"GFAP"
"MAPK10","1/121",0.261985313392121,0.419040160813714,0,0,3.37244897959184,4.51728355262187,"GFAP"
"ERBB2","1/125",0.269382960523102,0.419040160813714,0,0,3.26300197498354,4.2798227837863,"PIK3R3"
"IGF1R","1/144",0.303541066856119,0.447323677472175,0,0,2.82674468388754,3.37015346511746,"PIK3R3"
"INSR","1/175",0.355941681166819,0.498318353633546,0,0,2.31949331456721,2.39600963794873,"PIK3R3"
"PRKDC","1/227",0.435293057571626,0.580390743428834,0,0,1.78110890373849,1.48141200181526,"GFAP"
"EGFR","1/247",0.463189807755595,0.589514300779849,0,0,1.63464410154306,1.25805210762319,"PIK3R3"
"PRKCB","1/283",0.510040458138127,0.620918818602938,0,0,1.42336083369518,0.958299354412966,"GFAP"
"PRKACA","1/395",0.631610973118096,0.736879468637779,0,0,1.01294934217342,0.465431607988598,"GFAP"
"MAPK14","1/461",0.688835912788474,0.763433197748481,0,0,0.864685004436557,0.322313228227836,"SLC4A10"
"PRKCA","1/487",0.708902255052161,0.763433197748481,0,0,0.817334341143865,0.281193765613671,"GFAP"
"CDK1","1/567",0.763016992726951,0.782346946077062,0,0,0.698925506598399,0.189041860326127,"GFAP"
"GSK3B","1/600",0.782346946077062,0.782346946077062,0,0,0.659296105754489,0.161828825616198,"SLC4A10"
