"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Stem cell:Lacrimal Gland","1/94",0.210095436800202,0.258880593365401,0,0,4.35747202106649,6.79849904676328,"TMEM37"
"Stem cell:Limbal Epithelium","1/94",0.210095436800202,0.258880593365401,0,0,4.35747202106649,6.79849904676328,"TMEM37"
"Adipose-derived Stromal cell:Abdominal Adipose Tissue","1/94",0.210095436800202,0.258880593365401,0,0,4.35747202106649,6.79849904676328,"BEX1"
"Adipose Progenitor cell:Abdominal Adipose Tissue","1/94",0.210095436800202,0.258880593365401,0,0,4.35747202106649,6.79849904676328,"BEX1"
"Corneal Epithelial Progenitor cell:Embryonic Stem Cell","1/94",0.210095436800202,0.258880593365401,0,0,4.35747202106649,6.79849904676328,"TMEM37"
"Megakaryocyte Progenitor cell:Peripheral Blood","1/94",0.210095436800202,0.258880593365401,0,0,4.35747202106649,6.79849904676328,"DEFA1"
"Glial cell:Brain","1/95",0.21207952058325,0.258880593365401,0,0,4.31089882761615,6.68531593969729,"GFAP"
"Glial cell:Sympathetic Ganglion","1/95",0.21207952058325,0.258880593365401,0,0,4.31089882761615,6.68531593969729,"GFAP"
"Platelet:Peripheral Blood","1/95",0.21207952058325,0.258880593365401,0,0,4.31089882761615,6.68531593969729,"DEFA1"
"Platelet:Plasma","1/95",0.21207952058325,0.258880593365401,0,0,4.31089882761615,6.68531593969729,"DEFA1"
"Acinar cell:Pancreatic Islet","1/95",0.21207952058325,0.258880593365401,0,0,4.31089882761615,6.68531593969729,"GPT2"
"Astrocyte:Spinal Cord","1/95",0.21207952058325,0.258880593365401,0,0,4.31089882761615,6.68531593969729,"GFAP"
"Schwann cell:Intervertebral Disc","1/95",0.21207952058325,0.258880593365401,0,0,4.31089882761615,6.68531593969729,"GFAP"
"Bipolar cell:Eye","1/96",0.214058720124535,0.258880593365401,0,0,4.26530612244898,6.57499032398412,"GFAP"
"Beta cell:Pancreatic Islet","1/96",0.214058720124535,0.258880593365401,0,0,4.26530612244898,6.57499032398412,"TMEM37"
"Primitive Endoderm cell:Embryo","1/96",0.214058720124535,0.258880593365401,0,0,4.26530612244898,6.57499032398412,"CACHD1"
"Eosinophil:Lung","1/96",0.214058720124535,0.258880593365401,0,0,4.26530612244898,6.57499032398412,"DEFA1"
"Interstitial cell:Dorsolateral Prefrontal Cortex","1/96",0.214058720124535,0.258880593365401,0,0,4.26530612244898,6.57499032398412,"SLC25A20"
"Mesenchymal Stem cell:Whartons Jelly","1/97",0.216033047281136,0.258880593365401,0,0,4.22066326530612,6.46742313757927,"CD248"
"Colony-forming cell:Prostate","1/97",0.216033047281136,0.258880593365401,0,0,4.22066326530612,6.46742313757927,"CACHD1"
"Pluripotent Stem cell:Embryoid Body","1/97",0.216033047281136,0.258880593365401,0,0,4.22066326530612,6.46742313757927,"DEFA1"
"Epithelial cell:Bone","1/97",0.216033047281136,0.258880593365401,0,0,4.22066326530612,6.46742313757927,"CD248"
"Bulge Stem cell:Scalp","1/98",0.218002513748404,0.258880593365401,0,0,4.17694087944456,6.36251970320458,"LRRN3"
"Osteoblast:Bone Marrow","1/98",0.218002513748404,0.258880593365401,0,0,4.17694087944456,6.36251970320458,"DEFA1"
"Definitive Zone cell:Adrenal Gland","1/98",0.218002513748404,0.258880593365401,0,0,4.17694087944456,6.36251970320458,"B3GAT1"
"Chromaffin cell:Adrenal Gland","1/98",0.218002513748404,0.258880593365401,0,0,4.17694087944456,6.36251970320458,"B3GAT1"
"Natural Killer cell:Breast","1/98",0.218002513748404,0.258880593365401,0,0,4.17694087944456,6.36251970320458,"B3GAT1"
"Vascular Smooth Muscle cell:Placenta","1/98",0.218002513748404,0.258880593365401,0,0,4.17694087944456,6.36251970320458,"CD248"
"Lake Et al.Science.In1:Brain","1/98",0.218002513748404,0.258880593365401,0,0,4.17694087944456,6.36251970320458,"B3GAT1"
"CD8+ Cytotoxic T cell:Peripheral Blood","1/98",0.218002513748404,0.258880593365401,0,0,4.17694087944456,6.36251970320458,"ZNF683"
"CD8+ T cell:Liver","1/98",0.218002513748404,0.258880593365401,0,0,4.17694087944456,6.36251970320458,"ZNF683"
"Ectoderm cell:Germ","1/98",0.218002513748404,0.258880593365401,0,0,4.17694087944456,6.36251970320458,"B3GAT1"
"Cytotoxic T cell:Liver","1/98",0.218002513748404,0.258880593365401,0,0,4.17694087944456,6.36251970320458,"ZNF683"
"Neuron:Embryo","1/98",0.218002513748404,0.258880593365401,0,0,4.17694087944456,6.36251970320458,"B3GAT1"
"T cell:Placenta","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"ZNF683"
"Red Blood Cell (erythrocyte):Placenta","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"DEFA1"
"Extravillous Trophoblast cell:Placenta","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"CD248"
"Endometrial Stromal Stem cell:Endometrium Stroma","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"CD248"
"Megakaryocyte:Umbilical Cord Blood","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"DEFA1"
"Neutrophil:Brain","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"DEFA1"
"Morula Cell (Blastomere):Embryo","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"CACHD1"
"Hematopoietic Stem cell:Embryo","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"CD248"
"Neuroendocrine cell:Pancreas","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"BEX1"
"Neural Crest Stem cell:Hair Follicle","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"BEX1"
"Stem cell:Placenta","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"CD248"
"Neutrophil:Spleen","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"DEFA1"
"Mesenchymal Stem cell:Breast","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"CD248"
"Adipose Multilineage-Differentiating Stress-Enduring cell:Adipose Tissue","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"CD248"
"Smooth Muscle cell:Undefined","1/99",0.2199671313012,0.258880593365401,0,0,4.13411078717201,6.26018948804807,"CD248"
"Mesenchymal cell:Undefined","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Cardiovascular Progenitor cell:Heart","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CACHD1"
"Myofibroblast:Undefined","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Peritubular Myoid cell:Testis","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Lake Et al.Science.Ex7:Brain","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"SNTG2"
"T Helper17 (Th17) cell:Umbilical Cord Blood","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"ZNF683"
