"name","mean","lfc","padj","direction"
"TBC1D3F",4.04170307886499,21.3703664317473,3.86905182225482e-09,"Up"
"XGY2",1.43197587080516,-22.8715576194714,3.156109878592e-06,"Down"
"F8A2",5.24737099037149,23.7503748136052,2.67367507204989e-05,"Up"
"ENSG00000254732",4.03660328665716,-6.57204239946561,3.17291494377222e-05,"Down"
"ENSG00000284554",4.21090692372676,23.0952173232386,4.2804408953162e-05,"Up"
"ENSG00000285505",3.62430949767413,22.0641047500884,0.00015926617806483,"Up"
"ENSG00000142539",2.82442787876789,21.5149370349378,0.000250113174184073,"Up"
"ENSG00000259132",2.77126148456926,-21.5483541069752,0.000250113174184073,"Down"
"ENSG00000269693",3.84034546503822,-21.460614906091,0.000250113174184073,"Down"
"ENSG00000289694",9.29412343331317,-11.1848870194208,0.000257477424576622,"Down"
"RNVU1-18",7.30880064674854,-9.13398596867968,0.000639991599309015,"Down"
"CD248",7.36096014900432,1.58038651017688,0.00104679433292634,"Up"
"DEFA1",10.1680091000496,-12.5766324138862,0.00126082001132606,"Down"
"ENSG00000224610",4.53788949045409,2.67288530504496,0.00170249664654857,"Up"
"KLHL4",2.05186535005815,-4.2713812644973,0.00206583319719843,"Down"
"IGKV6-21",3.34718207788537,3.93059209720803,0.00234039586118782,"Up"
"KCNQ5",7.86843289637566,1.39386761673033,0.00287243005018987,"Up"
"RNU1-3",6.84773843115572,-12.8183870417754,0.00287243005018987,"Down"
"PIK3R3",6.97437801734559,-0.991118363306805,0.00514504620057364,"Down"
"FSCN2",5.21581053326006,1.44140986074583,0.00581399063896902,"Up"
"BEX1",2.78001249642869,-5.34372104418154,0.0105887602786618,"Down"
"TIPARP-AS1",2.94137464313382,-2.83106821131478,0.0105887602786618,"Down"
"VWA3A",2.41447134278403,-4.44594324775625,0.0128192463397698,"Down"
"ZNF683",7.72918869099633,-1.59753671072048,0.0128192463397698,"Down"
"ODF3",2.09144482229342,5.20442266082111,0.0138790686597067,"Up"
"LRRN3",8.39697150544661,1.51705429862419,0.0160427443887295,"Up"
"SNTG2",4.64566812832746,1.90504876534398,0.0167209944293287,"Up"
"PVRIG2P",2.92682674482106,17.3884594921943,0.0167209944293287,"Up"
"SLC4A10",7.98578704025312,1.89805449742892,0.0227465970503637,"Up"
"TMEM37",2.40671970575842,5.12918239858626,0.0227465970503637,"Up"
"ENSG00000273026",2.30543638933171,-3.14840492410836,0.0227465970503637,"Down"
"FOSL1",2.89948118299704,-3.41800495639566,0.0240112168241246,"Down"
"VMO1",4.30974690792208,-2.50699155673264,0.0243717146751743,"Down"
"MPPED2",5.24244737901982,2.09124415077405,0.0315223858437116,"Up"
"CDR2-DT",2.03174264075914,4.19243410279399,0.0332528712499678,"Up"
"CBX3P2",5.3022421679802,-1.15036446806899,0.0332528712499678,"Down"
"GRAMD4",10.5434114390163,-0.581803072416283,0.0375794205848898,"Down"
"STEAP1B",5.76540086248104,1.61993203733052,0.0379973139388372,"Up"
"ENSG00000265337",1.94383460941096,-4.34401997476347,0.0379973139388372,"Down"
"IL23R",5.45235567221848,1.80747715261905,0.0458915841946603,"Up"
"ENSG00000248664",1.82432023264458,-4.01246361797026,0.0458915841946603,"Down"
"RNU1-1",7.14836425518987,-9.08222289812276,0.0472792972748671,"Down"
"GIMAP3P",3.81292825040977,-3.91676135574006,0.0482464658705641,"Down"
"ZNF69",7.25861959100661,0.80303660861324,0.0482464658705641,"Up"
"IMPDH1P8",4.44958892365105,1.25435646753665,0.0482464658705641,"Up"
"ENSG00000227080",3.26875660199425,4.40490463275624,0.051793375469375,"Up"
"LINC01395",2.55639444780509,-3.26266594589802,0.051793375469375,"Down"
"PDCL3P5",4.17726588333312,1.75428273995618,0.0577909822632793,"Up"
"GFAP",2.4889756761788,-3.82508465995469,0.0628989709915373,"Down"
"PDS5A",12.011318333103,0.303049764965442,0.0640175028584721,"Up"
"ENSG00000273162",1.87121903916219,-3.31585233783212,0.0701030373843909,"Down"
"BRSK1",5.17003013171989,-1.69812437190386,0.0709031903748135,"Down"
"MEST",6.69700490718018,0.913818588216503,0.0709932338048345,"Up"
"CACHD1",6.48575842098181,1.54191038468584,0.0709932338048345,"Up"
"EBF1",8.45733016111771,1.39457720291693,0.0731813284445566,"Up"
"AZI2",9.49889659449264,-0.516115669968306,0.0766300194500328,"Down"
"MGAT5",11.8198513849936,0.3751049068644,0.0776383405461148,"Up"
"COLQ",9.12821734438782,0.541467826228038,0.0845291452040831,"Up"
"RORC",8.44954160453639,1.15238303601598,0.0847908044423005,"Up"
"CCR6",9.0254588534012,0.91396060078227,0.0862201846140088,"Up"
"CCNI2",6.42043750077229,1.28613499592094,0.0884613470057675,"Up"
"TCHH",1.8494836886281,4.25998856608074,0.0921336685256179,"Up"
"RNF150",2.50353079119474,-4.42008811093979,0.0921336685256179,"Down"
"CCDC175",2.22474960385856,-4.60749582126881,0.0935915090130577,"Down"
"DOK6",5.20596568575449,-4.65793062418488,0.0935915090130577,"Down"
