"","11","12","14","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000267383.8",6.44996629972098,6.22553822173387,6.25638269205858,5.98510468567228,6.38533434722116,6.3877856025904,5.56611020715188,6.39860362088626,6.59565123853381,5.94812174823207
"ENSG00000267385.1",8.41548529782369,7.56154195445145,8.03481087160545,7.80323940151356,8.29081060292451,7.89300666453596,9.03403228759954,7.8488148843547,8.63340462624515,7.4971602246023
"ENSG00000267390.2",6.12470987498275,6.20592554987108,6.0469661490144,6.02559676950478,6.05916165031704,6.00525733628133,5.82598595181055,5.93144357330315,6.24741520047499,6.52913232605662
"ENSG00000267394.2",6.51574835238465,6.24468919379657,6.57765902989649,7.09946516968093,6.30832454522568,6.66879959527193,6.72957284313394,6.61087182962025,6.75078690128389,6.6864435020157
"ENSG00000267397.1",6.05485118780892,6.16518663120216,6.0469661490144,6.06376759757125,6.22379516595241,6.09305183252806,6.3317065290039,5.71663087044242,6.07876819917149,6.38254925728321
"ENSG00000267412.1",7.26911088157929,7.10873767128344,7.03770541445057,7.23338989580345,6.56420691042087,6.94811656445672,7.76956800357834,7.19391411448968,7.49203168432723,6.72939958038223
"ENSG00000267414.1",5.78210462256625,6.00186113104654,5.77701891725649,6.16735874216893,6.02121272570392,6.14607357782368,5.30410474030569,6.46726573968465,6.48539983881696,6.29952544727179
"ENSG00000267416.2",7.04141556156953,6.16518663120216,6.8813324788265,6.61189565987914,6.05916165031704,6.06501170914374,6.4740894496027,5.77991396020464,5.30410474030569,5.78588051921361
"ENSG00000267419.3",6.87182941619655,7.32763065511017,7.27940881720521,6.50798951304242,6.88021825447287,7.12567835857184,6.41972524155783,6.61087182962025,7.35762007606604,7.4971602246023
"ENSG00000267422.1",5.30410474030569,5.64180110088903,5.88202872694803,5.54682973834155,5.89159951945343,5.82423020570672,5.756677443076,5.30410474030569,5.55172432613911,6.52913232605662
"ENSG00000267426.5",6.76002461912483,6.46147842487734,6.34367668054073,5.30410474030569,5.30410474030569,6.4253615886662,6.80912063810905,6.7369423373397,5.90699471270285,6.71526933358198
"ENSG00000267430.1",8.08978883682498,7.66185583836811,8.21538825044997,7.86889452647645,8.11423669867195,8.25220607161317,8.40800025368095,8.26220346840657,8.27455239219631,8.09019530739629
"ENSG00000267436.1",6.93112073253403,6.71014284636406,6.53786160564305,6.74188442154904,7.02379015219075,6.34860367544802,7.01905794333948,7.00768219994296,6.75078690128389,6.32102324269748
"ENSG00000267452.3",5.97707685557697,6.46147842487734,6.7997514390753,5.30410474030569,7.05053187779925,5.93943501876353,5.30410474030569,5.71663087044242,6.07876819917149,6.04574810132696
