"","11","12","14","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000242338.6",6.49431106503396,7.05818520290899,7.18371858097521,7.32251721192212,6.93976896953407,7.12567835864916,6.84686881997473,6.75380720420598,5.90699471284205,7.22412719382593
"ENSG00000242352.2",5.64287099212441,5.73941164281066,5.94209306192556,5.304104740481,5.64485094688324,5.86540506123097,5.304104740481,6.15345568279332,5.79754337296482,6.15744733406569
"ENSG00000242371.1",6.61655707227674,7.54405962568641,7.9391330139478,6.52964623243319,5.304104740481,7.19188108253173,6.12275038664016,8.52584947154707,6.36098677816259,5.78588051935992
"ENSG00000242372.9",10.089784558656,9.95241548273651,10.0211941226205,10.2460379918336,9.98914118144516,10.1227966354363,9.98819641471183,9.86194972399745,10.0497897432498,9.86289527068852
"ENSG00000242398.3",5.304104740481,5.304104740481,5.304104740481,5.304104740481,5.304104740481,5.86540506123097,5.304104740481,6.29824326215342,5.304104740481,6.59495644017853
"ENSG00000242412.1",6.18854166397599,5.81839544214194,5.69080996096351,5.304104740481,5.84102103047598,5.86540506123097,5.304104740481,6.21450597393221,5.85512356221596,5.78588051935992
"ENSG00000242419.6",5.71853443429062,6.40012756446662,5.77701891740332,5.89521520826918,5.72095108789706,5.77933624567178,7.14087885507573,6.61087182972118,6.03987585638897,6.07534318718322
"ENSG00000242435.1",6.05485118793962,5.81839544214194,5.99666725630019,5.89521520826918,5.89159951959354,5.67287924390028,5.304104740481,5.304104740481,6.11563286441557,6.01481050326574
"ENSG00000242473.1",6.32896714836629,5.91743053981006,6.11612709476612,5.304104740481,5.72095108789706,5.77933624567178,6.30033120377399,6.75380720420598,5.304104740481,5.83137981646392
"ENSG00000242474.3",6.93112073261979,7.28536108494947,7.16832498664416,7.08653658069029,7.74524699621381,7.115924070521,6.23390206963246,7.13492764922504,7.23175643608509,7.93778812755567
"ENSG00000242485.6",9.61250913329833,10.1170578956499,9.95310457420119,10.0291928338455,9.82421161533839,9.90671214976257,9.68513291033338,9.67520599106748,9.8041367371135,10.2722158324168
