"name","mean","lfc","padj","direction"
"C4A",9.2129679775165,3.72114783072282,0.000164572686630574,"Up"
"ZFHX2",6.83739344275401,3.00586463313666,0.0062536906194848,"Up"
"TVP23C-CDRT4",7.68884630946355,-4.31852426607467,0.00841933692777715,"Down"
"TBC1D3",5.97363881459412,-21.642651046324,0.0123505272436069,"Down"
"TUBB2A",10.9012205267414,4.23090518957398,0.0123953644178361,"Up"
"C4B",8.73530804641639,3.43983536959021,0.0123953644178361,"Up"
"TMEM184A",4.75579969037352,7.96576147676246,0.0178316593831702,"Up"
"CDC7",7.27085561223855,1.34231260988824,0.0218332645538943,"Up"
"PLEKHH2",5.64062130915452,-3.45348179136522,0.0256057296121815,"Down"
"ENSG00000269711",3.91851248538449,-19.477348538509,0.0344272117347885,"Down"
"ADCY6",5.66416165422291,3.01639943819673,0.0400462848381727,"Up"
"PMS2P6",7.07570720731064,-4.03132285635063,0.0400462848381727,"Down"
