"","21","22","23","24","26","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000278619.5",8.32650860410824,8.11516449182192,8.18656147274486,7.71982188293895,8.49011443459798,8.23428059544786,8.49420069203072,7.92815365934067,7.73557652329844,8.32672645787713,8.48395130163477,8.54203962782182
"ENSG00000278627.1",5.69305448089656,6.10072575106546,5.74590082503305,5.57033143322846,5.15255379677431,5.86664709749584,5.96833995323912,5.847804215888,5.15255379677431,5.56204442985128,5.69632481417278,5.63117181920804
"ENSG00000278637.2",7.16104747742488,7.44394752693053,7.42971188976375,7.68770977668451,7.05415709823681,7.1947406592312,7.18140749036517,7.58214839848497,7.1112619403526,7.53513329933981,7.03365921046303,6.99543715822262
"ENSG00000278662.6",6.72678381214108,5.41990520985583,6.22920053026811,6.25441271538754,7.4530977280515,6.86562332913149,6.6494180094388,6.12671572201548,6.20150491364349,6.81778673289602,6.14167678296454,5.79237957404228
"ENSG00000278668.1",6.27715595984455,6.16836937828705,6.16652076709825,6.28997756230262,6.22319351074855,6.25353874951669,6.26899821534582,6.58912745135431,6.07441032756095,6.21540531767778,6.58142171849496,6.33551313470809
"ENSG00000278677.2",8.2436770291912,8.43790664740337,8.44881258552923,9.19006131809436,8.57085197381891,8.7544281926449,8.35808391864753,8.71793668098355,8.49655774852284,9.35285964712253,8.55299019655222,8.79830976391493
"ENSG00000278700.1",6.07825132369293,6.34521276225812,6.36955344005749,6.02838250061947,6.49713717099197,6.12548839474424,6.78497525450035,6.64103012392372,7.24593291643565,6.35044525541206,6.82186798373165,5.82638853334779
"ENSG00000278705.3",9.18716080700923,9.70604816154568,9.82091225833321,10.0473133284223,8.55582401216662,9.21126616624296,9.14280101197807,9.14995884086559,9.19938433417806,9.10742378113074,9.27443450854452,10.1078883999984
"ENSG00000278709.2",6.62546889295648,6.47133771444036,6.49242994333825,6.28997756230262,6.8564298372013,6.06842672347361,6.00074006969286,6.01246550510075,5.51932999520145,5.38950133540102,5.83798949741806,6.46660960217995
"ENSG00000278713.1",5.53585624548501,5.68499517470882,5.52939757889864,5.57033143322846,5.15255379677431,5.82655501239933,5.15255379677431,5.51818082938421,5.78447723127458,5.92986709928699,5.87873484546843,5.67637909228821
"ENSG00000278727.1",6.41550654838351,6.20031179388755,5.85267951682127,6.19835890087738,6.1984763000432,6.40756808938277,6.45759389085928,6.12671572201548,6.36381430770113,6.41150113098172,6.19595499766013,6.00040937153103
"ENSG00000278730.1",10.1219592860379,10.1525583549492,10.4491231085491,10.6171451266523,10.2167675702131,9.95971427366915,10.0294973423704,10.1811904065622,10.0503322518128,10.4837272308287,10.3894520550457,10.6375043335089
"ENSG00000278740.1",6.88941261189738,6.6257267776599,6.55976416377736,6.25441271538754,6.74386584626859,6.20450231219586,6.9567089536719,6.50633097067799,6.33860763380013,6.62511484660008,7.11598523361808,7.13287620759156
"ENSG00000278743.1",6.07825132369293,6.02707665049979,6.25898650730748,6.57630451382711,6.80149411352841,6.06842672347361,6.00074006969286,6.16835940548303,6.56635707062719,6.45024624269684,6.65068577037768,6.97590964353662
"ENSG00000278765.1",5.91259561486548,5.53010869911173,5.61344214319563,5.703795368071,5.15255379677431,5.15255379677431,5.89887290327423,5.96166478551894,5.51932999520145,6.21540531767778,5.69632481417278,5.79237957404228
