"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000288686.2",3.42590798941058,-22.5357948067587,3.38383328048893,-6.65984194218414,2.74122222815521e-11,6.30124753586038e-07
"ENSG00000259040.5",26.0191004598297,23.8616640695138,3.87672126094048,6.15511471250967,7.50231722746403e-10,8.62278830538579e-06
"ENSG00000274611.4",55.3059444441805,-22.2092397902783,3.95096744721561,-5.62121558504106,1.89618468845819e-08,0.000145291991445295
"ENSG00000180287.17",5.00942263613823,5.73670557369863,1.26318846533778,4.54144866828292,5.58689899809207e-06,0.0321065118172856
"ENSG00000074181.9",44.0906229965033,-4.58186495598152,1.05129103618785,-4.35832209945981,1.31063396408921e-05,0.0502125715541978
"ENSG00000110090.13",3277.15502018311,-0.80307984217809,0.183316701275723,-4.38083293332991,1.18226496048112e-05,0.0502125715541978
"ENSG00000250602.6",9.89315346822823,2.33583874207655,0.576027582934126,4.05508140804373,5.01168454426875e-05,0.164576560884437
"ENSG00000175445.17",44.713854957946,-4.78325999170977,1.19615567029829,-3.99886077580266,6.36481046761023e-05,0.182884872773695
"ENSG00000159423.17",164.342125762629,-1.15770868097189,0.292223083511347,-3.96172905665387,7.44089506313232e-05,0.190048727573581
"ENSG00000106484.16",112.507196156058,1.16785486491602,0.300511049909309,3.88622935918152,0.000101813317547984,0.193165512574243
"ENSG00000151773.13",72.2072405263018,-1.79786626400204,0.464674173813641,-3.86909013954168,0.000109242252728288,0.193165512574243
"ENSG00000177590.7",22.0552195087654,-5.80354123799789,1.49474903118929,-3.88261916676429,0.000103337345383843,0.193165512574243
"ENSG00000273010.1",11.6100804654597,-3.53621118447647,0.913330990559054,-3.87177400200987,0.000108046108917522,0.193165512574243
"ENSG00000024526.17",18.9773204455582,-5.05136524297152,1.37911178146167,-3.66276708739139,0.000249505384299314,0.216035780815718
"ENSG00000075790.12",232.810101857963,-0.724647545280245,0.195155803075707,-3.71317446808964,0.000204675684280145,0.216035780815718
"ENSG00000111537.5",12.9461333193695,-4.53324576008129,1.25945375051241,-3.59937453696648,0.000318983486749649,0.216035780815718
"ENSG00000119411.11",21.8315829000707,-2.16580591274505,0.583558991971802,-3.71137441551017,0.000206136932128803,0.216035780815718
"ENSG00000131781.13",210.431285292005,-0.90634355255065,0.237183981314433,-3.8212679774066,0.000132767288723108,0.216035780815718
"ENSG00000137812.21",137.677206169477,-0.950043702127574,0.26599048029368,-3.57172069120154,0.000354643522892184,0.216035780815718
"ENSG00000149761.9",930.852420571601,-0.405844488032143,0.108235313056801,-3.74964950504794,0.000177081898913379,0.216035780815718
"ENSG00000174807.4",159.266747512814,1.6540676421585,0.440116426661405,3.75825018553788,0.000171105752879667,0.216035780815718
"ENSG00000178537.10",644.216833414132,-0.768164142329701,0.213761600544559,-3.59355534564112,0.000326196321425485,0.216035780815718
"ENSG00000198429.10",158.780686452662,0.816109242663747,0.218566025463417,3.73392543938786,0.000188518324584794,0.216035780815718
"ENSG00000198744.5",27.3983223395753,4.52353431822567,1.26322490193272,3.58094137576351,0.000342358472048071,0.216035780815718
"ENSG00000205089.8",92.9725537812672,1.51333174210883,0.423561582451658,3.57287300077917,0.000353086025253078,0.216035780815718
"ENSG00000206047.3",1336.74572328747,-9.69102002217311,2.64157623306024,-3.66865052043043,0.000243834121614415,0.216035780815718
"ENSG00000206561.14",571.113973899633,0.755363214359131,0.211367562400587,3.57369506361414,0.000351978811834653,0.216035780815718
"ENSG00000206737.1",172.683713320503,-8.61337312543221,2.38214012230671,-3.61581295943732,0.000299406508441838,0.216035780815718
"ENSG00000211639.2",24.7686319854769,4.17124421723744,1.10745594375123,3.76651029846693,0.000165545258385157,0.216035780815718
"ENSG00000225746.13",16.1038221239,-4.72780985332409,1.2831457000516,-3.68454638715928,0.000229110299508234,0.216035780815718
"ENSG00000233242.3",2.9540021969864,5.05278001059365,1.34149364759214,3.76653293861131,0.000165530253947436,0.216035780815718
"ENSG00000233483.3",13.5555903662228,-3.68287089656067,1.03080707526062,-3.5728032771113,0.000353180083813643,0.216035780815718
"ENSG00000243926.3",9.39411967457841,-2.59783692207665,0.704017563247072,-3.69001720652379,0.000224238884224818,0.216035780815718
"ENSG00000254732.2",20.1842410500463,-5.87785054892699,1.64614670227015,-3.5706723713148,0.000356066044258078,0.216035780815718
"ENSG00000259030.8",115.101664756729,-2.94926945609274,0.821583492474912,-3.58973796711574,0.00033101053275217,0.216035780815718
"ENSG00000270962.1",24.5387675599059,-2.00412546217548,0.561396907318697,-3.56989045726568,0.000357130537738604,0.216035780815718
"ENSG00000276547.2",35.7792185324938,-2.28427469033511,0.620545860605484,-3.68107312504877,0.000232254377350157,0.216035780815718
"ENSG00000287079.1",9.67725772493267,-2.73109208829679,0.757774613767659,-3.60409551689491,0.000313241852786004,0.216035780815718
"ENSG00000168301.13",214.312133886066,-0.677909721660361,0.190323908349209,-3.56187368964976,0.000368217536264473,0.217031192464396
"ENSG00000156958.15",787.752104090134,-0.584002620429298,0.165016779877712,-3.53904991275483,0.000401569916810329,0.230772191942976
"ENSG00000185760.18",221.056129759157,1.51238078950961,0.430924686289244,3.50961742882021,0.000448751855123058,0.251596558383262
"ENSG00000211611.2",9.69080687633016,4.51052592936532,1.28789412257419,3.50224902055601,0.000461348207650523,0.252500267839585
"ENSG00000129757.15",672.4401134032,-1.09299523265188,0.313449391217341,-3.48699108461186,0.000488487641296073,0.254363655572631
"ENSG00000138036.18",39.2716560931403,-1.26482544167858,0.363130637283709,-3.48311409673315,0.00049561708820528,0.254363655572631
