"gene_name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XIST","ENSG00000229807.13",55443.7908293469,15.2477200991072,2.77716029830672,5.49039971095798,4.01025148021209e-08,0.000839866967500818
"CDT1","ENSG00000167513.9",88.3546245123402,3.41989594939694,0.761093072377927,4.4934004440639,7.00947982522599e-06,0.073399767989854
