GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
ABCF2.H2BE1	309.003298545821	0	889.411587700608	0	0	343.391799024426	15575.5140632813	4083.96754351585	0	218.000243065016
ABCF2P1	0.695210304482076	0	0	0	0	0	4.62623643799364	0	0	0
ABCF3	2529.47733536769	0	2229.60881577956	10.7307323195793	3204.11082059703	174.414483700435	0	4000.31860449354	0	1282.09250076654
ABCG1	0	868.453412296232	0	0	0	684.359335110701	131897.581926734	16749.396921767	51121.0067410915	2887.70390127854
ABCG2	0	983.25871377025	0	0	0	0	9266.91027770615	2735.23922100576	0	164.94009703966
ABCG4	0	0	5.6018601833366	0	0	0	0	7.51621311172136	0	0
ABCG5	0.505779011141674	0	0	0	0	0	0	0	38.1516053219937	0
ABHD1	0	0	0	0	22.8735089225997	19.7819538834319	0	0	0	41.3367511742817
ABHD10	671.309044359181	0	275.086965848246	182.13366321188	1261.56957005567	204.486753136514	0	1761.69865592368	0	436.922435176601
ABHD11	85.790613934413	0	0.87311759067267	0	665.72820420207	195.532956612983	0	0	0	441.162410794734
ABHD11.AS1	4.76289985031651	0	2.17345772954279	0	0	0	604.300566716255	41.6468991326629	0	0
ABHD12	0	0	1197.14278543537	0	1911.5570580211	59.9735375281875	0	2485.62199368694	0	515.41348559545
ABHD12B	0	0	10.9335887831875	0	0	0	0.711786876255062	20.5679994956199	0	0.416245455328085
ABHD13	1121.13816351947	0	1009.04550415048	0	1380.57900213662	0	4394.50683194079	6708.91202799473	0	1626.9531809947
ABHD14A	0	0	717.101295217739	52.2516448560044	793.813472276484	0	0	690.700673073871	0	109.076444504556
ABHD14A.ACY1	58.9802921334116	0	0	0	58.9808674786159	0	4555.04275558015	248.549990668799	3612.94450621001	0
ABHD14B	676.658621328599	0	0	476.836488642541	4142.73754436947	0	0	8488.66068786011	0	1214.2961126692
ABHD15	850.182312614883	4364.54809602718	873.462632504337	179.472860940651	4830.58944426147	0	0	5480.48391029939	0	621.275705154422
ABHD15.AS1	0	4.64342577279554	0	0	0	0	27.4017558200254	0.764951089503923	0	0
ABHD16A	0	2219.42542589031	0	0	4104.337166527	0	0	1195.08562179318	0	2876.77327958148
ABHD16B	0	0	2.75004973127055	0	6.70068894179528	0	0	224.978703412535	2095.0178343786	0
ABHD17A	0	0	243.38435627592	0	35227.7246403422	0	0	21635.9885371405	0	6187.849821517
ABHD17AP1	6.12712590801781	0	23.2973571230452	0	15.7053447858059	0	0	29.0844983272796	0	0
ABHD17AP3	0	0.245178987303093	0	0	0	0	0	4.61005364401037	412.917124534308	0.355933731353999
ABHD17AP4	27.185966676593	0	0	0	0	0	0	32.4151033986453	0	0
ABHD17AP5	327.938604525221	0	96.3362490159425	0	0	0	912.959699979743	0	2320.30317074547	0.259018072010753
ABHD17AP6	97.7959517092418	0	0	0	0	0	0	0	0	4.08856050118381
ABHD17B	319.502553985282	1238.14209529061	757.179722051308	0	1650.16214063411	0	867.46266221385	3385.52991791818	0	737.97028644725
ABHD17C	0	0	0	0	135.656670618621	0	1681.23020168478	589.810837410944	8495.52389546998	102.188758931784
ABHD18	130.415083051311	0	546.965906021321	0	2554.43640352847	66.1230693536655	0	4535.3596660796	20676.103857029	1203.34751582807
ABHD2	0	24190.6593429271	0	0	8930.37626623634	0	0	146682.768716779	0	30836.7171193087
ABHD3	0	0	1140.06577059056	0	2335.49368934336	0	0	0	0	5249.9964073359
ABHD4	0	0	303.317627393594	0	1325.80822075078	0	0	5684.59524206164	0	3129.34899629441
ABHD5	0	14481.0026214743	0	0	0	0	0	5386.54661757983	100341.614260527	11138.1032083098
ABHD6	0	0	211.394541247788	75.7847696472892	586.067483674408	0	0	4025.89473018674	0	233.470163553678
ABHD8	96.1826772671912	1879.16636375632	0	0	724.840278862614	435.863712367448	18.1900086852934	950.78573425539	0	450.982031715739
ABI1	12.6231925013047	0	3624.92518933481	0	6223.35145435075	0	0	13865.2598559394	0	6145.21555942868
ABI2	3115.24418394666	0	3075.46024775811	0	3397.75814718712	130.284775497726	11031.148538577	8533.66730093263	0	710.62323296742
ABI3	0	16737.413885446	0	0	9735.96115562211	1625.533264975	0	12044.9736824301	0	871.397973999187
ABI3BP	2.23117231247092	1.28032114806418	0	0	0	0	0.123111143625269	0	218.152952369101	0
ABITRAM	0	0	104.069631583264	0	877.989755799972	0	1760.7970743185	1530.27048894971	0	305.057729406247
ABITRAMP1	0	0	0	0	0	0	0	4.62398726978134	78.8263818789815	0
ABL1	1688.1197886258	5461.47396588401	0	0	7089.40299971754	961.048454395346	0	9673.20333805953	0	1725.82202937643
ABL2	2210.63962275366	0	1660.76598549219	0	5095.46529527651	0	5444.75756620097	3902.25435845865	0	1886.13753546613
ABLIM1	8308.27366720414	0	1729.53201036405	13752.5979030762	2319.46407510918	0	0	2126.79154220507	0	2849.4480296164
ABLIM2	488.104063811697	0	81.1604450382919	0	279.124904182248	0	4042.47284077368	374.284275200434	0	0
ABLIM3	0	0	0	0	0	5.04470566251751	0	0	0	995.607200276496
ABO	361.487973185443	567.256524401845	805.36976708735	0	0	0	0	2514.46892938695	0	168.2564162559
ABR	876.229401713989	0	2998.90172279485	0	10751.0309908047	6358.16728410112	20085.2570939435	9593.83810067384	0	13566.3470949952
ABRACL	112.583932420484	0	380.495123396022	0	1445.89276084143	712.195897409553	11716.2417651384	2783.74381785937	0	291.240009851128
ABRAXAS1	332.552009593414	0	234.495303058161	150.883851420338	1656.10996500676	0	0	2661.78061939118	18177.2624317754	368.970597951437
ABRAXAS2	629.257954377766	0	0	136.970312384202	1721.02330726048	0.744790332195601	0	2695.01039270705	0	552.483024784396
ABT1	650.367054797328	122.451406338552	1956.19650895075	9.38441106570387	4574.48289436827	0	0	4173.09177596704	0	1209.47135500017
ABT1P1	1.54433329239096	0	0	0	0	0	0	2.56470054491016	0	0.0943791330334534
ABTB1	0	120425.88316215	0	0	0	0	0	50971.4686262126	0	55393.4770083076
ABTB2	0	0	0	0	574.058745667838	0	0	5048.02580153066	0	479.687154008127
ACAA1	0	9798.7392955863	2176.08081179081	0	3252.85473433678	1533.51109153602	0	3512.05859134994	0	6184.37613278287
ACAA2	0	0	1120.27825933583	0	3579.37109165429	0	0	5760.93984051526	0	650.88594401254
ACACA	1399.40591534663	0	2228.10446515021	450.566870918028	1011.49582861643	740.876187025598	17019.7238844393	10353.910558595	0	507.416325644977
ACACB	0	0	0	1264.16243609674	4325.9413318635	0	0	10142.0844754217	0	434.346353695578
ACAD10	1325.65478904095	0	1353.04883560258	67.0156013588155	3626.20803285819	0	2095.89948681212	5297.7722223315	0	1114.27661192169
ACAD11	376.334225693398	1331.21815563973	1473.24387663111	572.181049557336	1716.38724650401	0	0	1794.01411091437	0	259.87861672325
ACAD8	454.470844359556	6667.32968361143	278.45527946405	0	1315.53019440196	830.800363268889	0	3613.32210214788	3058.08966902396	838.947430872645
ACAD9	2177.56211901445	16775.8163101286	434.456003662814	1890.62317108188	6178.10594872894	0	0	3785.94556061101	0	477.430731233527
ACADM	1548.90827398071	3076.31203794746	1565.68869815953	746.512891171499	2979.47922168579	223.828691946946	2904.40406660328	3292.50593959916	0	940.052835482782
ACADS	0	956.916091988371	0	17.9526355980601	1493.23560860159	511.736782127769	1506.01391623188	1923.61347953362	8136.56152486392	90.9482628512807
ACADSB	1461.30081523871	0	465.528308440856	510.617630090587	688.515737309655	0	19041.5402904847	2461.22023424467	1455.24400172967	519.900864596086
ACADVL	3962.7516488473	0	0	0	12177.7099823599	4858.63598510127	0	12870.2269603608	0	2964.02425159427
ACAN	7.01280092550152	0	0	0	0	0	0	0.560939640761424	0	0
ACAP1	15259.6394513642	0	5301.40512469366	2117.72567929445	16652.9918955993	2814.1371822864	0	20651.4697359255	0	9313.59301681254
ACAP2	3105.26001525187	0	2484.08262866032	0	2650.02771759626	0	0	43304.961766366	0	19726.3283785045
ACAP2.IT1	0	475.676172012466	0	0	69.6560406401352	0	2849.38189359387	468.998029906576	0	112.436577221299
ACAP3	655.395294738692	0	0	0	5775.77545291139	3366.75050821118	26688.3931860158	1670.24178373036	16385.4391942789	1014.40271645739
ACAT1	102.384547967438	0	380.322014285379	0	960.554030703086	0	0	1375.0253505941	0	274.444182155473
ACAT2	0	520.278621750487	85.006218411697	36.2463818933186	832.369683725914	0	5611.89915288318	2241.8408379269	0	181.709669585557
ACBD3	3461.78378801512	0	1417.01972655814	0	2489.38948077771	0	0	5223.43509237217	0	2032.04487473109
ACBD4	118.264160018482	0	0	171.122013745856	1524.16847834016	249.734169976201	0	1928.13769512811	13640.5177572045	192.880899999326
ACBD5	369.762094359318	0	1868.53886948008	0	3421.05440305946	0	0	6822.65563634255	0	1511.50386108948
ACBD6	2445.87953599191	0	2738.261967048	653.677593098835	3181.94172267904	0	0	3514.8891171065	9984.72851733096	1424.18999229685
ACBD7	9.90765500929384	0	17.4370325533078	0	0	0	2.1229461577701	0	2454.81351322304	2.21227377098234
ACCS	0	0	0	638.211133061547	0	146.902173524174	0	0	0	972.282665933883
ACCSL	0	46.3477299326027	0	0	0	8.71561619011378	0	0	0	6.64617151278976
ACD	303.285740144673	0	1240.26544152962	0	1978.63544385234	169.328470032516	0	2127.85223199228	0	648.666325931298
ACE	497.771658110784	872.437802554869	0	71.4347579204792	663.048039714477	128.857970348061	0	627.525098431882	0	0
ACE2	0	0	0.0146574326778248	0	4.50262984109695	0	0	0	161.190536663409	0
ACER1	12.1412453254138	0	20.5966712973737	0	0	0	0	82.3823404182486	0	13.9650181952516
ACER2	0	714.935173492761	0	0	486.709622728182	82.5006936747483	0	0	0	163.027441222199
ACER2P1	1.17984737572741	0	0	0	0	0	0	0	0	0
ACER3	0	7737.79521308988	0	0	3848.36117928285	963.009539956674	18755.9254948662	7091.38429531105	0	1724.48571224628
ACHE	0	683.19394809083	0	0	0	0	6285.82232655403	0	0	250.718194791407
ACIN1	10862.2675340152	0	9915.67639191779	1177.00973836348	22993.1562548904	0	30572.0950670599	46437.6891303034	0	16857.3801135648
ACKR1	0	0	0	0	584.4736606636	9.73549981036758	0	0	0	0
ACKR2	0	45.3336562677533	0	0	67.9125329780979	170.699354759522	0	609.494703363281	0	8.60067669019835
ACKR3	146.271839486735	0	0	151.942678178974	282.811342237957	0	0	376.786060920637	3165.93333085455	59.7073138149231
ACKR4	0	0	15.708974050965	0	0	0	283.309390461385	114.476483991954	0	0
ACKR4P1	0	0	0	0	0	0	0	22.1894809331658	324.397570252107	1.02240780023781
ACLY	1743.12230329452	10732.4904162454	0	0	10613.6201765564	3442.01195325632	0	15874.4052145704	0	5121.53008809181
ACO1	415.546679844516	0	1005.23971569973	0	1563.77845009095	84.731017501729	0	3173.10285874835	0	575.30277836313
ACO2	2274.03174700499	46.7923601031023	0	0	9682.27752624313	2885.72298929638	0	5710.99888231401	0	2696.72635171169
ACOD1	0	0	0	0	1.32815075377171	0	33.5375801146621	1.28949641059213	132.789076909864	1.16912178063592
ACOT1	30.2453306793904	1449.22193471416	0	23.0948318670435	37.0436456392939	13.6425260042996	0	164.883997849251	0	21.6727166150712
ACOT11	0	0	0	0	77.1945787741179	160.141371236712	0	2395.58868614723	0	152.145450910245
ACOT12	8.89639724412754	307.414777586138	0	0	0	0	109.340475847752	37.4634056314176	1.72839747335774	0
ACOT13	0	0	572.8325717031	0	410.676360097008	126.868674662075	0	1446.14416656787	0	319.333254775173
ACOT2	325.643697109364	461.90058380725	216.348074717656	0	577.928036661872	0	6298.13842551392	2580.77459296686	7259.85292445214	82.1126440387028
ACOT4	109.495268614628	735.250703322683	0	0	0	0	0	107.390369442863	388.911568842109	10.1853472373817
ACOT6	0	0	0	0	1.43860109159844	0	0	0	0	0
ACOT7	0	11.1301344471987	0	0	424.516538458802	146.212389593496	3831.90446270147	0	0	274.057693560944
ACOT8	0	0	0	0	2462.77830987894	32.9299825535354	0	11.0559720668353	0	1275.27229186804
ACOT9	0	0	0	0	3672.76254565693	444.412298466643	11587.7465572769	1659.55671209393	5247.190485452	1780.93008787786
ACOX1	0	11197.0049121822	0	0	0	0	0	1067.19670822369	0	15589.8074854415
ACOX2	0	0	78.5385844855355	0	0	0	0	0	0	6.59043877636709
ACOX3	302.396958414699	0	954.612819444825	206.393584413902	1671.36649595159	0	0	3925.31978532676	0	594.209808590308
ACOXL	0	908.530905023358	18.098856897864	0	0	0	1006.43650388163	331.044142259105	1028.70564778604	66.1162299189775
ACOXL.AS1	0	419.945797800155	0	5.28750255692367	0	14.1615853205038	104.340423218985	7.93319531732518	0	4.68145302218577
ACP1	552.193976744278	2314.12308834736	0	0	16.6394752186268	2.84816078680101	36221.4099340542	15542.9845094987	0	1609.96994305894
ACP2	0	430.092464159685	590.891683735757	0	2218.60874847645	431.767151800548	619.296896802828	786.132881285348	10231.8896567982	272.772182185782
ACP3	424.72856071128	0	0	0	757.420750502463	0	0	7414.43647465246	0	2459.57226159509
ACP5	0	7317.51287184634	0	0	0	0	83095.8452903742	46881.0391913403	0	1369.96734262933
ACP6	1588.81513118959	0	1236.12306927592	173.023798182932	498.358850283651	0	0	5825.1799778122	0	1449.27360530636
ACP7	0	0.266410138431673	13.9591604353918	0	0	0	0	91.3260732564858	510.980229354434	0
ACR	0	0	0	0	0	0.514945367468167	0	0	82.7609224072486	0
ACRBP	0	927.468493306022	0	0	811.894566658291	0	0	707.800295311958	0	673.865082915339
ACRP1	3.54997267227112	0	0	0	1.86886730355421	0	0	48.5207892022063	0	0
ACSBG1	24.0381916239333	0	0	0	0	0	0	0	0	89.1910647048749
ACSBG2	0.47956766141738	0	0	0	0	0	0	0	27.9900328712552	0
ACSF2	69.5580906790805	1250.25280914898	0	0	1783.88190003849	196.690660599628	0	2190.33929898546	0	190.022891287116
ACSF3	1571.99256660571	14561.4116142365	2612.10472841068	1310.2730805169	11865.6077323688	1155.95157930912	0	23182.4111554569	0	3117.36488332949
ACSL1	0	0	0	0	0	0	309213.037010599	0	0	74238.6030800062
ACSL3	1887.90172083726	0	0	250.121690260344	2526.09975761493	0	21960.3006391418	2116.85649527516	0	2450.72381686503
ACSL4	2511.99321993396	0	0	0	3842.21978321574	0	43.2455328125999	3018.53145548988	0	9062.10505242553
ACSL5	673.913798389694	0	0	0	8439.83993281643	0	6592.33982625154	12392.8930700316	0	1186.37896476608
ACSL6	0	0	3116.88773219816	0	488.137243272221	954.785452385083	8040.4099403828	8285.48945203959	0	967.798824280244
ACSL6.AS1	0	15.8919605000946	0	0	0	0	0	15.8763028268455	0	0.300533306224763
ACSM1	0	0	0	5.36057660367895	0	0	604.689871528406	191.695857044819	1277.59325060914	3.03752675150013
ACSM2A	0	0	0	0	0	0.111610522225299	0	0	0	0.202982541053409
ACSM3	0	1728.48079339045	0	0	1488.14505293195	0	466.486392637695	4188.09062997063	0	357.136693515948
ACSM5	7.81296710116196	0	0	0	0	0	0	3.90789333680775	314.339107496957	0
ACSM6	0	0.316420782636247	0	0	0	0	0	3.2739008444814	0	0
ACSS1	3020.90623419461	7998.71863380934	0	0	11923.3253885381	0	0	17324.4944853512	0	1722.87491563885
ACSS2	0	0	7.00012935018385	0	1909.20456510117	450.55022299538	0	2018.48022744953	0	1874.25730686296
ACSS3	0	0	0	0	0	0	0	0	37.2130369605587	2833.48338765339
ACTA1	0	16.5293234129467	0	0	0	0	0	15.6129601697999	0	2.70786041355959
ACTA2	0	5829.33400485686	0	0	653.532589797423	498.25242242599	3342.29414484142	708.541434414179	0	105.08801018763
ACTA2.AS1	309.201031408459	1336.34207761545	379.432053761822	257.062691976511	522.392605893211	0	0	517.628454907615	0	54.0816883855087
ACTB	0	0	0	0	311314.633286497	0	0	623032.801489994	0	567948.870985949
ACTBP1	0	0	0.423824490854211	0	0	0	0	0	42.2990392467787	0
ACTBP11	0	0	4.90632708718442	0	0	0	143.561754249259	0	0	0
ACTBP12	0	0	1.12448370920412	0	0	0	0	0	15.7475299207277	0
ACTBP14	0	72.3236522603539	0	0.303123721430484	0	1.36110782086713	0	8.23786632744079	69.1899720733297	0
ACTBP15	0	0	0	0	0	7.84609526327217	0	50.940674268949	744.2805035941	0.471325395754911
ACTBP2	25.3080558922013	0	29.0818722125692	0	0	0	90.0734793250707	10.6826180623578	0	0
ACTBP4	0	586.928998558608	28.8904600239215	0	0	0	938.213388815045	0	0	268.30232619898
ACTBP8	0	0	0	0	0	0	0	0	0	225.300819574366
ACTBP9	0	0.316474203074343	0	0	0	0	0	3.23783275978361	0	0
ACTC1	0.183479313681238	0	0	0.0476395443205018	0	0	0	0	24.9142089305086	0
ACTE1P	3.6989446210953	0	0	2.23442469324835	0	0	0	0	0	0
ACTG1	4353.63649607934	0	18161.7680411598	0	108317.254570877	6210.20792530083	0	154094.594683461	0	78183.0426351182
ACTG1P1	20.4360132653282	0	5.46973892996293	12.9209885199174	16.3009035769641	12.626858459736	0	0	0	0.420636613470661
ACTG1P10	32.3864810089629	0	0	0	0	0	161.134534382277	0	2997.33256937799	40.9638366209802
ACTG1P11	0	0	0	0	0	0	2.14654557606499	1.85994531628083	0	0
ACTG1P12	0	0	0	0	0	0	0	7.33744932384971	0	0
ACTG1P14	41.3478653923062	28.6087819569201	180.308939603606	44.1111498257533	340.633448617973	0	0	71.7501577350541	0	131.486910562931
ACTG1P15	0	0	0	0	0	0	26.5160357818605	0	0	0
ACTG1P16	16.2199401634583	115.402594932082	0	0	5.05064813143873	0	709.360751710228	57.3627274483418	0	0
ACTG1P17	82.4343399651176	0	0	128.093832431288	4.38187760987107	0	0	253.658956375724	0	14.993654293627
ACTG1P2	0	0	0	0	0	0	0	3.99877623596338	12.2875386559174	0
ACTG1P20	96.1893151049906	0	0	0	26.2328548095676	31.6062240659485	1108.47427367267	284.312100704599	0	41.8602833545562
ACTG1P22	1.01436998702775	0	0	0	0	0	0	0	0	0
ACTG1P24	37.7268344773517	0	0	0	0	4.32575026619227	541.247959301535	0	0	4.29149341313829
ACTG1P25	0	0	0	0	0	0	0	0	534.100300318635	2.61811768910294
ACTG1P3	522.29999027659	0	0	0	83.6510756370487	51.0373421995958	1158.18749926728	673.135693650724	0	160.313956501468
ACTG1P4	50.7029786767387	0	0	0	0	0	1330.79063940297	73.7877446306531	0	0
ACTG1P9	0	0	15.9194412260632	0	0	0	56.341576683111	52.9513422067896	0	0
ACTG2	0	0	1.76585497037418	0	0	0	0	0	0	3.16009822835484
ACTL10	0	684.992928671652	246.230716247796	0	435.006856504286	0	0	829.70128541342	0	86.3061302511166
ACTL11P	0	0	1.01436181982907	0	0	0	0	0	188.878240766225	0.0536761968304551
ACTL6A	0	0	623.14542230308	374.580628925374	1244.16446119162	141.416465689969	3831.58183940867	1772.89148538546	0	297.888346992723
ACTL6B	0	1.4836043429706	0	0	0	0	4.1976429547201	5.75347150783887	0	0
ACTL7B	10.2200537022617	0	0	0	0	0	623.044509397499	0	0	0
ACTN1	0	0	0	0	0	0	0	0	0	51039.1808285903
