GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
ENSG00000265478	1	1	1	1	1	1	1	1	1	1
ENSG00000265494	1	1	1	1	1	1	1	1	1	1
ENSG00000265496	1	1	1	1	1	1	1	1	1	1
ENSG00000265511	1	1	1	1	1	1	1	1	1	1
ENSG00000265542	1	1	1	1	1	1	1	1	1	1
ENSG00000265579	1	1	1	1	1	1	1	1	1	1
ENSG00000265618	1	1	1	1	1	1	1	1	1	1
ENSG00000265625	1	1	1	1	1	1	1	1	1	0.97378699896544
ENSG00000265639	1	1	1	1	1	1	1	1	1	1
ENSG00000265656	1	1	1	1	1	1	1	1	1	1
ENSG00000265664	1	1	1	1	1	1	1	1	1	1
ENSG00000265678	1	1	1	1	1	1	1	1	1	1
ENSG00000265690	1	1	1	1	1	1	1	1	1	1
ENSG00000265702	1	1	1	1	1	1	1	1	1	1
ENSG00000265713	1	1	1	1	1	1	1	1	1	1
ENSG00000265717	1	1	1	1	1	1	1	1	1	1
ENSG00000265728	1	1	1	1	1	1	1	1	1	1
ENSG00000265737	1	1	1	1	1	1	1	1	1	1
ENSG00000265743	1	1	1	1	1	1	1	1	1	1
ENSG00000265749	1	1	1	1	1	1	1	1	1	1
ENSG00000265750	1	1	1	1	1	1	1	1	1	1
ENSG00000265752	1	1	1	1	1	1	1	1	1	1
ENSG00000265784	1	1	1	1	1	1	1	1	1	1
ENSG00000265791	1	1	1	1	1	1	1	1	1	1
ENSG00000265798	1	1	1	1	1	1	1	1	1	1
ENSG00000265799	1	1	1	1	1	1	1	1	1	1
ENSG00000265800	1	1	1	1	1	1	1	1	1	1
ENSG00000265801	1	1	1	1	1	1	1	1	1	1
ENSG00000265840	1	1	1	1	1	1	1	1	1	1
ENSG00000265845	1	1	1	1	1	1	1	1	1	1
ENSG00000265907	1	1	1	1	1	1	1	1	1	1
ENSG00000265908	1	1	1	1	1	1	1	1	1	1
ENSG00000265912	1	1	1	1	1	1	1	1	1	1
ENSG00000265916	1	1	1	1	1	1	1	1	1	1
ENSG00000265943	1	1	1	1	1	1	1	1	1	1
ENSG00000265948	1	1	1	1	1	1	1	1	1	1
ENSG00000265967	1	1	1	1	1	1	1	1	1	1
ENSG00000265975	1	1	1	1	1	1	1	1	1	1
ENSG00000265982	1	1	1	1	1	1	1	1	1	1
ENSG00000266009	1	1	1	1	1	1	1	1	1	1
ENSG00000266049	1	1	1	1	1	1	1	1	1	1
ENSG00000266050	1	1	1	1	1	1	1	1	1	1
ENSG00000266076	1	1	1	1	1	1	1	1	1	1
ENSG00000266086	1	1	1	1	1	1	1	1	1	1
ENSG00000266088	1	1	1	1	1	1	1	1	1	1
ENSG00000266100	1	1	1	1	1	1	1	1	1	1
ENSG00000266101	1	1	1	1	1	1	1	1	1	1
ENSG00000266111	1	1	1	1	1	1	1	1	1	1
ENSG00000266114	1	1	1	1	1	1	1	1	1	1
ENSG00000266126	1	1	1	1	1	1	1	1	1	1
ENSG00000266155	1	1	1	1	1	1	1	1	1	1
ENSG00000266202	1	1	1	1	1	1	1	1	1	1
ENSG00000266208	1	1	1	1	1	1	1	1	1	1
ENSG00000266222	1	1	1	1	1	1	1	1	1	1
ENSG00000266237	1	1	1	1	1	1	1	1	1	1
ENSG00000266261	1	1	1	1	1	1	1	1	1	1
ENSG00000266288	1	1	1	1	1	1	1	1	1	1
ENSG00000266289	1	1	1	1	1	1	1	1	1	1
ENSG00000266302	1	1	1	1	1	1	1	1	1	1
ENSG00000266306	1	1	1	1	1	1	1	1	1	1
ENSG00000266313	1	1	1	1	1	1	1	1	1	1
ENSG00000266340	1	1	1	1	1	1	1	1	1	1
ENSG00000266341	1	1	1	1	1	1	1	1	1	1
ENSG00000266365	1	1	1	1	1	1	1	1	1	1
ENSG00000266368	1	1	1	1	1	1	1	1	1	1
ENSG00000266369	1	1	1	1	1	1	1	1	1	1
ENSG00000266371	1	1	1	1	1	1	1	1	1	1
ENSG00000266373	1	1	1	1	1	1	1	1	1	1
ENSG00000266378	1	1	1	1	1	1	1	1	1	1
ENSG00000266385	1	1	1	1	1	1	1	1	1	1
ENSG00000266397	1	1	1	1	1	1	1	1	1	1
ENSG00000266401	1	1	1	1	1	1	1	1	1	1
ENSG00000266446	1	1	1	1	1	1	1	1	1	1
ENSG00000266450	1	1	1	1	1	1	1	1	1	1
ENSG00000266456	1	1	1	1	1	1	1	1	1	1
ENSG00000266469	1	1	1	1	1	1	1	1	1	1
ENSG00000266490	1	1	1	1	1	1	1	1	1	1
ENSG00000266495	1	1	1	1	1	1	1	1	1	1
ENSG00000266498	1	1	1	1	1	1	1	1	1	1
ENSG00000266513	1	1	1	1	1	1	1	1	1	1
ENSG00000266522	1	1	1	1	1	1	1	1	1	1
ENSG00000266527	1	1	1	1	1	1	1	1	1	1
ENSG00000266538	1	1	1	1	1	1	1	1	1	1
ENSG00000266573	1	1	1	1	1	1	1	1	1	1
ENSG00000266578	1	1	1	1	1	1	1	1	1	1
ENSG00000266579	1	1	1	1	1	1	1	1	1	1
ENSG00000266601	1	1	1	1	1	1	1	1	1	1
ENSG00000266602	1	1	1	1	1	1	1	1	1	1
ENSG00000266642	1	1	1	1	1	1	1	1	1	1
ENSG00000266644	1	1	1	1	1	1	1	1	1	1
ENSG00000266651	1	1	1	1	1	1	1	1	1	1
ENSG00000266664	1	1	1	1	1	1	1	1	1	1
ENSG00000266677	1	1	1	1	1	1	1	1	1	1
ENSG00000266680	1	1	1	1	1	1	1	1	1	1
ENSG00000266708	1	1	1	1	1	1	1	1	1	1
ENSG00000266709	1	1	1	1	1	1	1	1	1	1
ENSG00000266717	1	1	1	1	1	1	1	1	1	1
ENSG00000266718	1	1	1	1	1	1	1	1	1	1
ENSG00000266728	1	1	1	1	1	1	1	1	1	1
ENSG00000266744	1	1	1	1	1	1	1	1	1	1
ENSG00000266775	1	1	1	1	1	1	1	1	1	1
ENSG00000266783	1	1	1	1	1	1	1	1	1	1
ENSG00000266801	1	1	1	1	1	1	1	1	1	1
ENSG00000266803	1	1	1	1	1	1	1	1	1	1
ENSG00000266805	1	1	1	1	1	1	1	1	1	0.97378699896544
ENSG00000266821	1	1	1	1	1	1	1	1	1	1
ENSG00000266824	1	1	1	1	1	1	1	1	1	1
ENSG00000266830	1	1	1	1	1	1	1	1	1	1
ENSG00000266839	1	1	1	1	1	1	1	1	1	1
ENSG00000266840	1	1	1	1	1	1	1	1	1	1
ENSG00000266844	1	1	1	1	1	1	1	1	1	1
ENSG00000266850	1	1	1	1	1	1	1	1	1	1
ENSG00000266865	1	1	1	1	1	1	1	1	1	1
ENSG00000266869	1	1	1	1	1	1	1	1	1	1
ENSG00000266872	1	1	1	1	1	1	1	1	1	1
ENSG00000266876	1	1	1	1	1	1	1	1	1	1
ENSG00000266877	1	1	1	1	1	1	1	1	1	1
ENSG00000266893	1	1	1	1	1	1	1	1	1	1
ENSG00000266896	1	1	1	1	1	1	1	1	1	1
ENSG00000266897	1	1	1	1	1	1	1	1	1	1
ENSG00000266900	1	1	1	1	1	1	1	1	1	0.978816025873106
ENSG00000266907	1	1	1	1	1	1	1	1	1	1
ENSG00000266908	1	1	1	1	1	1	1	1	1	1
ENSG00000266910	1	1	1	1	1	1	1	1	1	1
ENSG00000266918	1	1	1	1	1	1	1	1	1	1
ENSG00000266922	1	1	1	1	1	1	1	1	1	1
ENSG00000266923	1	1	1	1	1	1	1	1	1	1
ENSG00000266924	1	1	1	1	1	1	1	1	1	1
ENSG00000266928	1	1	1	1	1	1	1	1	1	1
ENSG00000266929	1	1	1	1	1	1	1	1	1	1
ENSG00000266932	1	1	1	1	1	1	1	1	1	1
ENSG00000266934	1	1	1	1	1	1	1	1	1	1
ENSG00000266947	1	1	1	1	1	1	1	1	1	1
ENSG00000266950	1	1	1	1	1	1	1	1	1	1
ENSG00000266953	1	1	1	1	1	1	1	1	1	1
ENSG00000266954	1	1	1	1	1	1	1	1	1	1
ENSG00000266955	1	1	1	1	1	1	1	1	1	1
ENSG00000266957	1	1	1	1	1	1	1	1	1	1
ENSG00000266961	1	1	1	1	1	1	1	1	1	1
ENSG00000266963	1	1	1	1	1	1	1	1	1	1
ENSG00000266965	1	1	1	1	1	1	1	1	1	1
ENSG00000266968	1	1	1	1	1	1	1	1	1	1
ENSG00000266976	1	1	1	1	1	1	1	1	1	1
ENSG00000266977	1	1	1	1	1	1	1	1	1	1
ENSG00000266978	1	1	1	1	1	1	1	1	1	1
ENSG00000266980	1	1	1	1	1	1	1	1	1	1
ENSG00000266981	1	1	1	1	1	1	1	1	1	1
ENSG00000266990	1	1	1	1	1	1	1	1	1	1
ENSG00000266993	1	1	1	1	1	1	1	1	1	1
ENSG00000266994	1	1	1	1	1	1	1	1	1	1
ENSG00000266997	1	1	1	1	1	1	1	1	1	1
ENSG00000266998	1	1	1	1	1	1	1	1	1	1
ENSG00000267001	1	1	1	1	1	1	1	1	1	1
ENSG00000267002	1	1	1	1	1	1	1	1	1	0.97378699896544
ENSG00000267005	1	1	1	1	1	1	1	1	1	1
ENSG00000267006	1	1	1	1	1	1	1	1	1	1
ENSG00000267007	1	1	1	1	1	1	1	1	1	1
ENSG00000267009	1	1	1	1	1	1	1	1	1	1
ENSG00000267011	1	1	1	1	1	1	1	1	1	1
ENSG00000267016	1	1	1	1	1	1	1	1	1	1
ENSG00000267022	1	1	1	1	1	1	1	1	1	1
ENSG00000267024	1	1	1	1	1	1	1	1	1	1
ENSG00000267026	1	1	1	1	1	1	1	1	1	1
ENSG00000267030	1	1	1	1	1	1	1	1	1	1
ENSG00000267033	1	1	1	1	1	1	1	1	1	1
ENSG00000267035	1	1	1	1	1	1	1	1	1	1
ENSG00000267039	1	1	1	1	1	1	1	1	1	1
ENSG00000267040	1	1	1	1	1	1	1	1	1	1
ENSG00000267042	1	1	1	1	1	1	1	1	1	1
ENSG00000267044	1	1	1	1	1	1	1	1	1	1
ENSG00000267047	1	1	1	1	1	1	1	1	1	1
ENSG00000267048	1	1	1	1	1	1	1	1	1	1
ENSG00000267049	1	1	1	1	1	1	1	1	1	1
ENSG00000267052	1	1	1	1	1	1	1	1	1	1
ENSG00000267053	1	1	1	1	1	1	1	1	1	1
ENSG00000267054	1	1	1	1	1	1	1	1	1	1
ENSG00000267056	1	1	1	1	1	1	1	1	1	1
ENSG00000267058	1	1	1	1	1	1	1	1	1	1
ENSG00000267059	1	1	1	1	1	1	1	1	1	1
ENSG00000267062	1	1	1	1	1	1	1	1	1	1
ENSG00000267069	1	1	1	1	1	1	1	1	1	1
ENSG00000267070	1	1	1	1	1	1	1	1	1	1
ENSG00000267074	1	1	1	1	1	1	1	1	1	1
ENSG00000267075	1	1	1	1	1	1	1	1	1	1
ENSG00000267077	1	1	1	1	1	1	1	1	1	1
ENSG00000267078	1	1	1	1	1	1	1	1	1	1
ENSG00000267082	1	1	1	1	1	1	1	1	1	1
ENSG00000267085	1	1	1	1	1	1	1	1	1	1
ENSG00000267088	1	1	1	1	1	1	1	1	1	1
ENSG00000267090	1	1	1	1	1	1	1	1	1	1
ENSG00000267092	1	1	1	1	1	1	1	1	1	1
ENSG00000267095	1	1	1	1	1	1	1	1	1	1
ENSG00000267096	1	1	1	1	1	1	1	1	1	1
ENSG00000267098	1	1	1	1	1	1	1	1	1	1
ENSG00000267102	1	1	1	1	1	1	1	1	1	1
ENSG00000267105	1	1	1	1	1	1	1	1	1	1
ENSG00000267113	1	1	1	1	1	1	1	1	1	1
ENSG00000267114	1	1	1	1	1	1	1	1	1	1
ENSG00000267115	1	1	1	1	1	1	1	1	1	1
ENSG00000267120	1	1	1	1	1	1	1	1	1	1
ENSG00000267122	1	1	1	1	1	1	1	1	1	1
ENSG00000267124	1	1	1	1	1	1	1	1	1	1
ENSG00000267125	1	1	1	1	1	1	1	1	1	1
ENSG00000267127	1	1	1	1	1	1	1	1	1	1
ENSG00000267130	1	1	1	1	1	1	1	1	1	1
ENSG00000267135	1	1	1	1	1	1	1	1	1	1
ENSG00000267136	1	1	1	1	1	1	1	1	1	1
ENSG00000267138	1	1	1	1	1	1	1	1	1	1
ENSG00000267139	1	1	1	1	1	1	1	1	1	1
ENSG00000267140	1	1	1	1	1	1	1	1	1	1
ENSG00000267141	1	1	1	1	1	1	1	1	1	1
ENSG00000267143	1	1	1	1	1	1	1	1	1	1
ENSG00000267145	1	1	1	1	1	1	1	1	1	1
ENSG00000267148	1	1	1	1	1	1	1	1	1	1
ENSG00000267149	1	1	1	1	1	1	1	1	1	1
ENSG00000267152	1	1	1	1	1	1	1	1	1	1
ENSG00000267157	1	1	1	1	1	1	1	1	1	1
ENSG00000267159	1	1	1	1	1	1	1	1	1	1
ENSG00000267160	1	1	1	1	1	1	1	1	1	1
ENSG00000267166	1	1	1	1	1	1	1	1	1	1
ENSG00000267168	1	1	1	1	1	1	1	1	1	1
ENSG00000267173	1	1	1	1	1	1	1	1	1	1
ENSG00000267174	1	1	1	1	1	1	1	1	1	1
ENSG00000267175	1	1	1	1	1	1	1	1	1	1
ENSG00000267179	1	1	1	1	1	1	1	1	1	1
ENSG00000267180	1	1	1	1	1	1	1	1	1	1
ENSG00000267193	1	1	1	1	1	1	1	1	1	1
ENSG00000267197	1	1	1	1	1	1	1	1	1	1
ENSG00000267198	1	1	1	1	1	1	1	1	1	1
ENSG00000267199	1	1	1	1	1	1	1	1	1	1
ENSG00000267212	1	1	1	1	1	1	1	1	1	1
ENSG00000267214	1	1	1	1	1	1	1	1	1	1
ENSG00000267215	1	1	1	1	1	1	1	1	1	1
ENSG00000267219	1	1	1	1	1	1	1	1	1	1
ENSG00000267222	1	1	1	1	1	1	1	1	1	1
ENSG00000267224	1	1	1	1	1	1	1	1	1	1
ENSG00000267228	1	1	1	1	1	1	1	1	1	1
ENSG00000267231	1	1	1	1	1	1	1	1	1	1
ENSG00000267232	1	1	1	1	1	1	1	1	1	1
ENSG00000267238	1	1	1	1	1	1	1	1	1	1
ENSG00000267239	1	1	1	1	1	1	1	1	1	1
ENSG00000267240	1	1	1	1	1	1	1	1	1	1
ENSG00000267243	1	1	1	1	1	1	1	1	1	1
ENSG00000267244	1	1	1	1	1	1	1	1	1	1
ENSG00000267246	1	1	1	1	1	1	1	1	1	1
ENSG00000267247	1	1	1	1	1	1	1	1	1	1
ENSG00000267248	1	1	1	1	1	1	1	1	1	1
ENSG00000267249	1	1	1	1	1	1	1	1	1	1
ENSG00000267251	1	1	1	1	1	1	1	1	1	1
ENSG00000267255	1	1	1	1	1	1	1	1	1	1
ENSG00000267257	1	1	1	1	1	1	1	1	1	1
ENSG00000267260	1	1	1	1	1	1	1	1	1	1
ENSG00000267261	1	1	1	1	1	1	1	1	1	1
ENSG00000267262	1	1	1	1	1	1	1	1	1	1
ENSG00000267263	1	1	1	1	1	1	1	1	1	1
ENSG00000267264	1	1	1	1	1	1	1	1	1	1
ENSG00000267271	1	1	1	1	1	1	1	1	1	1
ENSG00000267274	1	1	1	1	1	1	1	1	1	1
ENSG00000267277	1	1	1	1	1	1	1	1	1	1
ENSG00000267279	1	1	1	1	1	1	1	1	1	1
ENSG00000267282	1	1	1	1	1	1	1	1	1	1
ENSG00000267283	1	1	1	1	1	1	1	1	1	1
ENSG00000267284	1	1	1	1	1	1	1	1	1	1
ENSG00000267285	1	1	1	1	1	1	1	1	1	1
ENSG00000267287	1	1	1	1	1	1	1	1	1	1
ENSG00000267288	1	1	1	1	1	1	1	1	1	1
ENSG00000267293	1	1	1	1	1	1	1	1	1	1
ENSG00000267298	1	1	1	1	1	1	1	1	1	1
ENSG00000267303	1	1	1	1	1	1	1	1	1	1
ENSG00000267304	1	1	1	1	1	1	1	1	1	1
ENSG00000267311	1	1	1	1	1	1	1	1	1	1
ENSG00000267312	1	1	1	1	1	1	1	1	1	1
ENSG00000267314	1	1	1	1	1	1	1	1	1	1
ENSG00000267316	1	1	1	1	1	1	1	1	1	1
ENSG00000267317	1	1	1	1	1	1	1	1	1	0.978455915647862
ENSG00000267318	1	1	1	1	1	1	1	1	1	1
ENSG00000267320	1	1	1	1	1	1	1	1	1	1
ENSG00000267327	1	1	1	1	1	1	1	1	1	1
ENSG00000267328	1	1	1	1	1	1	1	1	1	1
ENSG00000267338	1	1	1	1	1	1	1	1	1	1
ENSG00000267340	1	1	1	1	1	1	1	1	1	1
ENSG00000267342	1	1	1	1	1	1	1	1	1	1
ENSG00000267344	1	1	1	1	1	1	1	1	1	1
ENSG00000267345	1	1	1	1	1	1	1	1	1	1
ENSG00000267349	1	1	1	1	1	1	1	1	1	1
ENSG00000267353	1	1	1	1	1	1	1	1	1	1
ENSG00000267359	1	1	1	1	1	1	1	1	1	1
ENSG00000267360	1	1	1	1	1	1	1	1	1	1
ENSG00000267364	1	1	1	1	1	1	1	1	1	1
ENSG00000267366	1	1	1	1	1	1	1	1	1	1
ENSG00000267370	1	1	1	1	1	1	1	1	1	1
ENSG00000267372	1	1	1	1	1	1	1	1	1	1
ENSG00000267379	1	1	1	1	1	1	1	1	1	1
ENSG00000267383	1	1	1	1	1	1	1	1	1	1
ENSG00000267385	1	1	1	1	1	1	1	1	1	1
ENSG00000267387	1	1	1	1	1	1	1	1	1	1
ENSG00000267388	1	1	1	1	1	1	1	1	1	1
ENSG00000267397	1	1	1	1	1	1	1	1	1	1
ENSG00000267404	1	1	1	1	1	1	1	1	1	1
ENSG00000267412	1	1	1	1	1	1	1	1	1	0.97378699896544
ENSG00000267420	1	1	1	1	1	1	1	1	1	1
ENSG00000267422	1	1	1	1	1	1	1	1	1	1
ENSG00000267423	1	1	1	1	1	1	1	1	1	1
ENSG00000267426	1	1	1	1	1	1	1	1	1	1
ENSG00000267429	1	1	1	1	1	1	1	1	1	1
ENSG00000267430	1	1	1	1	1	1	1	1	1	0.97378699896544
ENSG00000267436	1	1	1	1	1	1	1	1	1	1
ENSG00000267437	1	1	1	1	1	1	1	1	1	1
ENSG00000267439	1	1	1	1	1	1	1	1	1	1
ENSG00000267441	1	1	1	1	1	1	1	1	1	1
ENSG00000267449	1	1	1	1	1	1	1	1	1	1
ENSG00000267457	1	1	1	1	1	1	1	1	1	0.994111276007122
ENSG00000267458	1	1	1	1	1	1	1	1	1	1
ENSG00000267462	1	1	1	1	1	1	1	1	1	1
ENSG00000267469	1	1	1	1	1	1	1	1	1	1
ENSG00000267474	1	1	1	1	1	1	1	1	1	1
ENSG00000267477	1	1	1	1	1	1	1	1	1	1
ENSG00000267481	1	1	1	1	1	1	1	1	1	1
ENSG00000267491	1	1	1	1	1	1	1	1	1	1
ENSG00000267503	1	1	1	1	1	1	1	1	1	1
ENSG00000267504	1	1	1	1	1	1	1	1	1	1
ENSG00000267505	1	1	1	1	1	1	1	1	1	1
ENSG00000267506	1	1	1	1	1	1	1	1	1	1
ENSG00000267510	1	1	1	1	1	1	1	1	1	1
ENSG00000267512	1	1	1	1	1	1	1	1	1	1
ENSG00000267515	1	1	1	1	1	1	1	1	1	1
ENSG00000267521	1	1	1	1	1	1	1	1	1	1
ENSG00000267523	1	1	1	1	1	1	1	1	1	1
ENSG00000267526	1	1	1	1	1	1	1	1	1	1
ENSG00000267529	1	1	1	1	1	1	1	1	1	1
ENSG00000267533	1	1	1	1	1	1	1	1	1	1
ENSG00000267543	1	1	1	1	1	1	1	1	1	1
ENSG00000267546	1	1	1	1	1	1	1	1	1	0.974182974972793
ENSG00000267547	1	1	1	1	1	1	1	1	1	1
ENSG00000267550	1	1	1	1	1	1	1	1	1	1
ENSG00000267552	1	1	1	1	1	1	1	1	1	1
ENSG00000267554	1	1	1	1	1	1	1	1	1	1
ENSG00000267559	1	1	1	1	1	1	1	1	1	1
ENSG00000267561	1	1	1	1	1	1	1	1	1	1
ENSG00000267565	1	1	1	1	1	1	1	1	1	1
ENSG00000267568	1	1	1	1	1	1	1	1	1	1
ENSG00000267571	1	1	1	1	1	1	1	1	1	1
ENSG00000267575	1	1	1	1	1	1	1	1	1	1
ENSG00000267576	1	1	1	1	1	1	1	1	1	1
ENSG00000267580	1	1	1	1	1	1	1	1	1	1
ENSG00000267581	1	1	1	1	1	1	1	1	1	1
ENSG00000267583	1	1	1	1	1	1	1	1	1	1
ENSG00000267587	1	1	1	1	1	1	1	1	1	1
ENSG00000267589	1	1	1	1	1	1	1	1	1	1
ENSG00000267598	1	1	1	1	1	1	1	1	1	1
ENSG00000267601	1	1	1	1	1	1	1	1	1	1
ENSG00000267605	1	1	1	1	1	1	1	1	1	1
ENSG00000267606	1	1	1	1	1	1	1	1	1	1
ENSG00000267607	1	1	1	1	1	1	1	1	1	1
ENSG00000267610	1	1	1	1	1	1	1	1	1	1
ENSG00000267612	1	1	1	1	1	1	1	1	1	1
ENSG00000267615	1	1	1	1	1	1	1	1	1	1
ENSG00000267618	1	1	1	1	1	1	1	1	1	1
ENSG00000267623	1	1	1	1	1	1	1	1	1	1
ENSG00000267627	1	1	1	1	1	1	1	1	1	1
ENSG00000267628	1	1	1	1	1	1	1	1	1	1
ENSG00000267629	1	1	1	1	1	1	1	1	1	1
ENSG00000267632	1	1	1	1	1	1	1	1	1	0.978082439938078
ENSG00000267633	1	1	1	1	1	1	1	1	1	1
ENSG00000267637	1	1	1	1	1	1	1	1	1	1
ENSG00000267638	1	1	1	1	1	1	1	1	1	1
ENSG00000267640	1	1	1	1	1	1	1	1	1	1
ENSG00000267644	1	1	1	1	1	1	1	1	1	1
ENSG00000267645	1	1	1	1	1	1	1	1	1	1
ENSG00000267648	1	1	1	1	1	1	1	1	1	1
ENSG00000267649	1	1	1	1	1	1	1	1	1	1
ENSG00000267650	1	1	1	1	1	1	1	1	1	1
ENSG00000267651	1	1	1	1	1	1	1	1	1	1
ENSG00000267653	1	1	1	1	1	1	1	1	1	1
ENSG00000267655	1	1	1	1	1	1	1	1	1	1
ENSG00000267665	1	1	1	1	1	1	1	1	1	1
ENSG00000267666	1	1	1	1	1	1	1	1	1	1
ENSG00000267670	1	1	1	1	1	1	1	1	1	1
ENSG00000267672	1	1	1	1	1	1	1	1	1	1
ENSG00000267681	1	1	1	1	1	1	1	1	1	1
ENSG00000267682	1	1	1	1	1	1	1	1	1	1
ENSG00000267688	1	1	1	1	1	1	1	1	1	1
ENSG00000267698	1	1	1	1	1	1	1	1	1	1
ENSG00000267699	1	1	1	1	1	1	1	1	1	1
ENSG00000267706	1	1	1	1	1	1	1	1	1	1
ENSG00000267707	1	1	1	1	1	1	1	1	1	1
ENSG00000267711	1	1	1	1	1	1	1	1	1	1
ENSG00000267723	1	1	1	1	1	1	1	1	1	1
ENSG00000267724	1	1	1	1	1	1	1	1	1	1
ENSG00000267727	1	1	1	1	1	1	1	1	1	1
ENSG00000267729	1	1	1	1	1	1	1	1	1	1
ENSG00000267731	1	1	1	1	1	1	1	1	1	1
ENSG00000267733	1	1	1	1	1	1	1	1	1	1
ENSG00000267737	1	1	1	1	1	1	1	1	1	1
ENSG00000267740	1	1	1	1	1	1	1	1	1	1
ENSG00000267744	1	1	1	1	1	1	1	1	1	1
ENSG00000267745	1	1	1	1	1	1	1	1	1	0.974182974972793
ENSG00000267748	1	1	1	1	1	1	1	1	1	1
ENSG00000267749	1	1	1	1	1	1	1	1	1	1
ENSG00000267755	1	1	1	1	1	1	1	1	1	1
ENSG00000267756	1	1	1	1	1	1	1	1	1	1
ENSG00000267758	1	1	1	1	1	1	1	1	1	1
ENSG00000267764	1	1	1	1	1	1	1	1	1	1
ENSG00000267765	1	1	1	1	1	1	1	1	1	1
ENSG00000267766	1	1	1	1	1	1	1	1	1	1
ENSG00000267769	1	1	1	1	1	1	1	1	1	1
ENSG00000267773	1	1	1	1	1	1	1	1	1	1
ENSG00000267780	1	1	1	1	1	1	1	1	1	1
ENSG00000267783	1	1	1	1	1	1	1	1	1	1
ENSG00000267784	1	1	1	1	1	1	1	1	1	1
ENSG00000267786	1	1	1	1	1	1	1	1	1	1
ENSG00000267787	1	1	1	1	1	1	1	1	1	1
ENSG00000267793	1	1	1	1	1	1	1	1	1	1
ENSG00000267800	1	1	1	1	1	1	1	1	1	1
ENSG00000267801	1	1	1	1	1	1	1	1	1	1
ENSG00000267808	1	1	1	1	1	1	1	1	1	1
ENSG00000267811	1	1	1	1	1	1	1	1	1	1
ENSG00000267827	1	1	1	1	1	1	1	1	1	1
ENSG00000267834	1	1	1	1	1	1	1	1	1	1
ENSG00000267838	1	1	1	1	1	1	1	1	1	1
ENSG00000267857	1	1	1	1	1	1	1	1	1	1
ENSG00000267868	1	1	1	1	1	1	1	1	1	1
ENSG00000267882	1	1	1	1	1	1	1	1	1	1
ENSG00000267886	1	1	1	1	1	1	1	1	1	1
ENSG00000267892	1	1	1	1	1	1	1	1	1	1
ENSG00000267895	1	1	1	1	1	1	1	1	1	1
ENSG00000267898	1	1	1	1	1	1	1	1	1	1
ENSG00000267904	1	1	1	1	1	1	1	1	1	1
ENSG00000267919	1	1	1	1	1	1	1	1	1	1
ENSG00000267927	1	1	1	1	1	1	1	1	1	1
ENSG00000267934	1	1	1	1	1	1	1	1	1	1
ENSG00000267939	1	1	1	1	1	1	1	1	1	1
ENSG00000267940	1	1	1	1	1	1	1	1	1	0.97378699896544
ENSG00000267943	1	1	1	1	1	1	1	1	1	1
ENSG00000267952	1	1	1	1	1	1	1	1	1	1
ENSG00000267980	1	1	1	1	1	1	1	1	1	1
ENSG00000267984	1	1	1	1	1	1	1	1	1	1
ENSG00000267986	1	1	1	1	1	1	1	1	1	1
ENSG00000267990	1	1	1	1	1	1	1	1	1	1
ENSG00000268015	1	1	1	1	1	1	1	1	1	1
ENSG00000268027	1	1	1	1	1	1	1	1	1	1
ENSG00000268030	1	1	1	1	1	1	1	1	1	1
ENSG00000268034	1	1	1	1	1	1	1	1	1	1
ENSG00000268047	1	1	1	1	1	1	1	1	1	1
ENSG00000268049	1	1	1	1	1	1	1	1	1	1
ENSG00000268051	1	1	1	1	1	1	1	1	1	1
ENSG00000268056	1	1	1	1	1	1	1	1	1	1
ENSG00000268069	1	1	1	1	1	1	1	1	1	1
ENSG00000268081	1	1	1	1	1	1	1	1	1	1
ENSG00000268083	1	1	1	1	1	1	1	1	1	1
ENSG00000268088	1	1	1	1	1	1	1	1	1	1
ENSG00000268093	1	1	1	1	1	1	1	1	1	1
ENSG00000268105	1	1	1	1	1	1	1	1	1	1
ENSG00000268107	1	1	1	1	1	1	1	1	1	1
ENSG00000268108	1	1	1	1	1	1	1	1	1	1
ENSG00000268112	1	1	1	1	1	1	1	1	1	1
ENSG00000268119	1	1	1	1	1	1	1	1	1	1
ENSG00000268120	1	1	1	1	1	1	1	1	1	1
ENSG00000268129	1	1	1	1	1	1	1	1	1	1
ENSG00000268133	1	1	1	1	1	1	1	1	1	1
ENSG00000268149	1	1	1	1	1	1	1	1	1	1
ENSG00000268157	1	1	1	1	1	1	1	1	1	1
ENSG00000268163	1	1	1	1	1	1	1	1	1	1
ENSG00000268170	1	1	1	1	1	1	1	1	1	0.979315951728598
ENSG00000268173	1	1	1	1	1	1	1	1	1	1
ENSG00000268184	1	1	1	1	1	1	1	1	1	1
ENSG00000268189	1	1	1	1	1	1	1	1	1	1
ENSG00000268191	1	1	1	1	1	1	1	1	1	1
ENSG00000268193	1	1	1	1	1	1	1	1	1	1
ENSG00000268199	1	1	1	1	1	1	1	1	1	1
ENSG00000268201	1	1	1	1	1	1	1	1	1	1
ENSG00000268204	1	1	1	1	1	1	1	1	1	0.97378699896544
ENSG00000268205	1	1	1	1	1	1	1	1	1	0.983186219073857
ENSG00000268218	1	1	1	1	1	1	1	1	1	1
ENSG00000268230	1	1	1	1	1	1	1	1	1	1
ENSG00000268240	1	1	1	1	1	1	1	1	1	1
ENSG00000268266	1	1	1	1	1	1	1	1	1	1
