"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000258186.2",19.0815752146183,26.6632264385521,3.77679804788215,7.0597437566204,1.66809920406197e-12,4.91705602381348e-08
"ENSG00000259040.5",12.930552284034,24.4086196419213,3.76768160135787,6.47841888580087,9.26887366793206e-11,7.70536784384813e-07
"ENSG00000259976.3",10.6943773817392,24.291682069436,3.78001031007814,6.42635338974347,1.30701357733964e-10,7.70536784384813e-07
"ENSG00000261329.7",0.606295390832036,24.3422063951559,3.78282571645802,6.43492675045794,1.23532889363931e-10,7.70536784384813e-07
"ENSG00000289549.1",2.49058476814098,24.5091499992479,3.77161915027218,6.49830988303237,8.12273586553385e-11,7.70536784384813e-07
"ENSG00000264293.2",1.49736125223279,23.5425227586374,3.78128538211429,6.22606346243923,4.78300387351269e-10,2.34981008632556e-06
"ENSG00000235214.1",0.62337712631339,23.3119923398426,3.78210668949849,6.16375852235247,7.1038248830072e-10,2.99142065823433e-06
"ENSG00000187848.15",0.422943493653952,22.748898851242,3.78372215654923,6.0123069057452,1.82901631042938e-09,6.49194470194223e-06
"ENSG00000284554.2",17.5186486923778,22.7323767630164,3.78919426468781,5.99926400577124,1.98213869516844e-09,6.49194470194223e-06
"ENSG00000251569.1",0.856785910498837,18.8581878955712,3.24357089301557,5.81402057102522,6.09899144430894e-09,1.79779970803895e-05
"ENSG00000101670.12",0.348816355461995,21.8564731644639,3.80877699761467,5.7384491604922,9.55474359488547e-09,2.34768953832624e-05
"ENSG00000142539.9",6.08333060030446,-21.7677531159701,3.79334720087724,-5.7384025145223,9.55737505849132e-09,2.34768953832624e-05
"ENSG00000282860.1",1.08297492473308,21.5833026198208,3.78109161054922,5.70821996473281,1.14163819576053e-08,2.58862069972563e-05
"ENSG00000288811.1",2.21107380466337,21.0538020204985,3.7804782905593,5.56908422753666,2.5608168074367e-08,5.39179978805798e-05
"ENSG00000214487.3",0.803458532366479,20.8751583201606,3.78150850506481,5.52032562989113,3.38372022507438e-08,6.64946140496784e-05
"ENSG00000258610.1",2.74444928807526,-20.5857491470282,3.793477486678,-5.42661692848358,5.74322060588902e-08,0.000105808071124869
"ENSG00000271153.1",1.34530674301324,20.3052129877722,3.78126330400239,5.36995478899327,7.87563838023933e-08,0.000136558936784891
"ENSG00000153446.16",0.496363507169329,20.0042933640991,3.78250892613448,5.2886308412608,1.23235321486965e-07,0.000181630378573563
"ENSG00000239389.8",0.496363507169329,20.0042933640991,3.78250892613448,5.2886308412608,1.23235321486965e-07,0.000181630378573563
"ENSG00000278532.1",0.496363507169329,20.0042933640991,3.78250892613448,5.2886308412608,1.23235321486965e-07,0.000181630378573563
"ENSG00000260391.2",1.08571201114994,19.895174424186,3.78159094446109,5.26105935739203,1.43227783390563e-07,0.000201044065285887
"ENSG00000283201.1",1.52181603315963,19.651705509102,3.75566471837848,5.23255055568079,1.67186905831991e-07,0.000224007655600436
"ENSG00000237674.1",1.08004860399544,-18.4995196686079,3.57989480292274,-5.16761544319803,2.37099518798352e-07,0.000302963672316169
"ENSG00000287977.1",0.547650374113912,19.5365175185355,3.78599175029186,5.16021132825486,2.46671239800118e-07,0.000302963672316169
"ENSG00000234882.1",0.705787465326176,19.3528144928366,3.79706425022812,5.09678351944504,3.45473005467568e-07,0.0004073403112867
"ENSG00000185958.10",0.328902619020046,18.5829715874034,3.6695046175807,5.06416356539567,4.10197350855274e-07,0.000465053358121573
"ENSG00000256568.2",0.617174898772145,18.9714080758602,3.78994483727275,5.00572142614934,5.56531955614274e-07,0.00060758860946822
"ENSG00000257355.1",0.609661397278026,-18.1403019877761,3.76646838797395,-4.81626290710329,1.46271776695236e-06,0.0015398761291591
"ENSG00000101311.16",0.932426248611588,-11.9219295297708,2.55871234348952,-4.65934733152221,3.17213561671856e-06,0.00311683471913377
"ENSG00000220586.2",0.906531641100541,17.6945583374466,3.79340995704504,4.66455208844082,3.09289982928856e-06,0.00311683471913377
"ENSG00000215221.2",0.742551425055756,-14.4226201436524,3.12856590405921,-4.60997804934827,4.02711489132949e-06,0.00382926663392643
"ENSG00000068615.20",46.5096956056881,4.28665805859251,0.964633053280492,4.44382249189429,8.83745262282992e-06,0.00814067471759867
"ENSG00000139629.16",975.089882679437,-0.930098606295028,0.214837438595769,-4.32931342122855,1.49574932430349e-05,0.0133606675249982
"ENSG00000285756.2",1715.7834941317,-1.10976812375725,0.265938250980471,-4.1730293392008,3.00576218177352e-05,0.0260590740682759
"ENSG00000164035.10",0.422623350714921,-15.7324797861842,3.79151422444537,-4.14939226252952,3.3335913865502e-05,0.0280755066575258
"ENSG00000114270.18",84.8071271089132,1.5031049826092,0.365155756609051,4.11633927551219,3.84937543849737e-05,0.0315188999446075
"ENSG00000154328.16",378.701054602086,-0.875334799874008,0.214845282132324,-4.07425655888914,4.61615711746392e-05,0.0367758009058065
"ENSG00000282246.1",12.3954727081718,8.15145729456563,2.01134931477156,4.05273078858081,5.06232441541641e-05,0.0392689833666394
"ENSG00000226863.1",0.413615383917102,15.2577854202416,3.80212400067466,4.01296365335119,5.9961148829549e-05,0.0453198662576568
"ENSG00000100433.16",35.5615929416123,-2.05651587884153,0.517345272117492,-3.97513225630577,7.03401558246614e-05,0.0518354193310886
"ENSG00000288703.1",48.2215801836461,1.56940282630965,0.417137403542834,3.7623162367613,0.000168346995435671,0.12103327766969
"ENSG00000175164.16",144.283575670923,-1.76098940801441,0.471342003904312,-3.73611813381248,0.000186882897856881,0.131160647145888
"ENSG00000076344.16",2.45463884596735,-5.54309596120476,1.50950890390805,-3.67211875786485,0.000240547845648597,0.164898345260086
"ENSG00000198142.5",103.833392260851,-0.762815638310125,0.208620604730593,-3.65647314317397,0.000255709188118501,0.171307721322024
"ENSG00000139637.14",576.551558346085,-0.626642884872302,0.173513945903788,-3.61148426201875,0.000304449562535336,0.199427994552314
