"","gene_name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4102","KISS1R","ENSG00000116014.10",38.6813086879804,-2.40969473061527,0.560788962522846,-4.29697246496198,1.73146693243473e-05,0.0155922060199612
"29205","ENSG00000289027","ENSG00000289027.1",229.077022271089,-1.10978616189323,0.263393356668764,-4.21341743743697,2.51535559620194e-05,0.0217800771297285
"3377","PPARGC1A","ENSG00000109819.9",17.2252502503976,-6.83980785090583,1.62718792627286,-4.20345292665285,2.62873840306643e-05,0.0219188102474943
"20012","RPL13P5","ENSG00000240370.6",113.833848510984,0.968726348780573,0.233967634401847,4.14042887281047,3.46657088135191e-05,0.0269113483627157
"28546","ENSG00000287167","ENSG00000287167.1",27.9723546277576,-3.01670188896926,0.727454450746475,-4.14692890513445,3.36964637787337e-05,0.0269113483627157
"7635","SLC4A10","ENSG00000144290.17",242.563658143057,-2.53241173788214,0.614242281363577,-4.12282223923166,3.74258514451218e-05,0.0280856064528009
"889","MPPED2","ENSG00000066382.17",37.6500833124981,-2.59705685328189,0.633429306950389,-4.09999478203066,4.13159453642383e-05,0.0300047057414548
"11215","LRRN2","ENSG00000170382.12",18.8410191225335,-5.88980380679435,1.4401691542011,-4.08966112738442,4.32003880154414e-05,0.0303928229809885
"28164","ENSG00000286132","ENSG00000286132.1",20.1317865299717,-6.9300885262449,1.70340915812731,-4.06836401764077,4.73443777693158e-05,0.0322989083854729
"28399","ENSG00000286782","ENSG00000286782.1",54.5847751593658,-1.41160303026016,0.34852116994243,-4.05026481029356,5.11597054950425e-05,0.0338752485238203
"5003","BTN2A3P","ENSG00000124549.15",153.217943042205,0.697003801745238,0.172441199499977,4.04197954877558,5.30018562185055e-05,0.0340923082584918
"2216","RABGGTA","ENSG00000100949.15",510.163169442401,0.359723211072091,0.0893872692354887,4.02432263731436,5.7139537897362e-05,0.0347670923427922
"9112","CACHD1","ENSG00000158966.16",89.9323866123466,-1.99735257230876,0.495939953203552,-4.02740807512431,5.63951048879756e-05,0.0347670923427922
"859","GSTO2","ENSG00000065621.15",52.3064398005731,1.75887675485032,0.438672000976137,4.00954870822951,6.08349037167717e-05,0.0359430898238767
"15781","IGHV3-11","ENSG00000211941.3",89.4966226931821,-2.63107031552697,0.657905744758775,-3.99915996552313,6.35677058240019e-05,0.0359430898238767
"16901","FGGY-DT","ENSG00000224609.8",6.72280911248091,-5.37291411393366,1.34387802226806,-3.99806680733255,6.38619283505116e-05,0.0359430898238767
"12144","ZNF683","ENSG00000176083.18",232.165490360261,1.79561849417266,0.453550059356119,3.9590304468746,7.52546437212466e-05,0.041322141319425
"13270","AIFM3","ENSG00000183773.16",158.316488408106,1.13542267710707,0.287861117754613,3.94434193114946,8.00194143065526e-05,0.0421265679125639
"21585","ENSG00000253214","ENSG00000253214.3",59.602634940624,-2.52960857768971,0.641540952797135,-3.94301964147503,8.04620628188267e-05,0.0421265679125639
"11700","LRRN3","ENSG00000173114.13",329.798325241815,-1.8171199787972,0.462186744040581,-3.93157095530558,8.43925798278479e-05,0.0431802306741896
