"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000289179.1",0.405899391828232,-2.09174207315783,6.34347619730747,-0.329746972810536,0.741591157785583,1
"ENSG00000289182.1",164.839842484095,-0.116305276402955,0.248684248797735,-0.467682520968792,0.640011642530612,1
"ENSG00000289183.1",1.17476032662082,-2.11414594227031,2.29828373917344,-0.919880302956258,0.357635313068445,1
"ENSG00000289188.1",14.627574016117,0.596357921158576,0.697997742250575,0.854383739459847,0.392892402536658,1
"ENSG00000289189.1",0.446479548820692,0.253272673548422,3.00392915964037,0.0843137970599625,0.932806942995224,1
"ENSG00000289191.1",133.989030257714,-0.0518863185647154,0.453067019648458,-0.1145223914223,0.908823697381326,1
"ENSG00000289193.1",1.28391830301043,3.53134027143232,2.956522418534,1.19442364086092,0.232312293757916,1
"ENSG00000289194.1",33.0146716489659,0.3534927137758,0.464339755556997,0.761280311550685,0.446489657709121,1
"ENSG00000289196.1",117.372428312755,0.711917938062116,0.485466489003579,1.46646154613747,0.142522589847574,1
"ENSG00000289197.1",1.41252917775982,-3.28052802722852,2.33129721511167,-1.40716850943065,0.15937742704515,1
"ENSG00000289198.1",5.20486069876941,2.11186093359969,1.76556688875801,1.19613759583206,0.231642868413719,1
"ENSG00000289200.1",1.00671980097847,0.173079057387511,2.51343517597517,0.068861556105325,0.94509981963035,1
"ENSG00000289201.1",0.354198570791786,-1.07593031304103,6.86960527934617,-0.156621853700367,0.875542878343771,1
"ENSG00000289202.1",6.59906255490732,-0.563445898277143,1.08508974756022,-0.51926202375797,0.60357803214165,1
"ENSG00000289206.1",6.17147500350851,-0.842739414156201,1.25340915332701,-0.672357794674836,0.501355944688977,1
"ENSG00000289207.1",5.06551688760975,0.722015067554555,1.22421206043605,0.58977941068264,0.555338548031538,1
"ENSG00000289208.1",23.3311072659231,-0.492719967848467,0.677234120955675,-0.727547464904999,0.466890649775039,1
"ENSG00000289210.1",70.2122501879657,-0.27747292226421,0.32418808710576,-0.855901044178991,0.392052517353998,1
"ENSG00000289211.1",2.19654072279155,-0.647754660788533,2.04705221328914,-0.316432896329372,0.751673951082264,1
"ENSG00000289212.1",24.7947627174188,0.300650905816596,0.769254788654681,0.390833973672615,0.695919960967988,1
"ENSG00000289213.1",2.67769849495884,3.04488374240814,2.38501976423199,1.27667023480144,0.201718694184434,1
"ENSG00000289216.1",5.3389907686268,-0.911565382450318,1.17717024200951,-0.774370052792204,0.43871198796958,1
"ENSG00000289223.1",7.96931952354545,0.371099638024989,1.08356509376775,0.342480244296732,0.731989508869668,1
"ENSG00000289225.1",2.73857440840384,0.299722792963399,1.90705802377939,0.157165009782666,0.875114803699057,1
"ENSG00000289226.1",35.9884851534896,0.617875475312315,0.429721695798659,1.43785031417593,0.15047652987399,1
"ENSG00000289227.1",25.1291496722422,-0.73468529600183,0.695682582633562,-1.05606394976948,0.290938999204393,1
"ENSG00000289229.1",1.79274294411839,-2.31381375954149,2.10001438374517,-1.10180852924208,0.270544921537671,1
"ENSG00000289230.1",1.00210153525915,0.167226927218544,2.83325622808683,0.0590228746559449,0.952933888529701,1
"ENSG00000289231.1",4.27081326124495,1.0318375904934,1.31758129431486,0.783130114965657,0.433550708310037,1
"ENSG00000289234.1",145.844619498366,0.0258765959471874,0.468358276727223,0.0552495754489638,0.955939633723665,1
"ENSG00000289235.1",36.7479845800303,-0.565104393050024,0.475882045040664,-1.18748836805082,0.235035042058135,1
"ENSG00000289236.1",6.24919351734303,0.0407184616115873,0.810673507611411,0.0502279416180272,0.959940745458985,1
"ENSG00000289238.1",43.1417097941136,-0.239870602642854,0.415212776861487,-0.577705253812249,0.563463131490602,1
"ENSG00000289242.1",2.03790104471175,-1.4214949100886,2.3841409440561,-0.596229393917559,0.551021991675834,1
"ENSG00000289244.1",17.3902157784325,-0.6159242224997,0.703163386679414,-0.875933295401389,0.381066297713953,1
"ENSG00000289245.1",19.4989788341334,0.371171645330538,0.740912722452401,0.500965409396629,0.616395467246899,1
"ENSG00000289246.1",8.06444331534655,-0.867725121506401,0.805369713035438,-1.07742457589564,0.281290629725752,1
"ENSG00000289248.1",6.04871141799289,1.61377082883573,1.56658489214365,1.03012025516697,0.302953557987041,1
"ENSG00000289250.1",8.20518712222498,-1.45979455983281,1.01792577654097,-1.43408742903963,0.151547314805556,1
"ENSG00000289251.1",409.308739264291,-0.186077477063121,0.462806850883235,-0.402062926916499,0.687637715808138,1
"ENSG00000289253.1",25.3002422078128,1.03663352087403,0.73959053998186,1.40163166621825,0.161025265838501,1
"ENSG00000289255.1",3.95922226867937,2.24834652073982,1.62838990695651,1.38071754874852,0.167365823396619,1
"ENSG00000289256.1",1.06345762641623,3.72106285572145,2.64788397101048,1.40529679414217,0.15993304126851,1
"ENSG00000289259.1",8.23635912799344,0.348588305170149,1.00368371736219,0.347308917281516,0.728359252245831,1
"ENSG00000289260.1",10.3597043411326,-0.997416542173706,0.98603551157589,-1.0115422116792,0.311756988484929,1
"ENSG00000289262.1",15.6462241638666,0.012656926640838,0.758487196904705,0.0166870669570817,0.986686264799193,1
"ENSG00000289263.1",1.33948126852446,0.656081444305137,2.65627294843307,0.246993233391982,0.804913460843896,1
"ENSG00000289267.1",2.25354850874632,-2.09944573990918,1.63976642148391,-1.28033219390435,0.200428329857357,1
"ENSG00000289268.1",22.3583583996181,-0.0285657197471959,0.613789379842695,-0.0465399381046913,0.962879902552843,1
"ENSG00000289269.1",64.3127764807711,0.560106831756884,0.399538985041088,1.40188280174783,0.160950246964873,1
"ENSG00000289270.1",0.32856712403852,-0.58922685447602,4.83257859657488,-0.121928043735003,0.902956005633871,1
"ENSG00000289271.1",6.68003888360687,-1.40781783508317,1.18312254296406,-1.18991717591332,0.234078946912134,1
"ENSG00000289272.1",248.169139609459,-0.135703063622312,0.198880428054957,-0.682334933354094,0.495027188653547,1
"ENSG00000289273.1",4659.69387137049,0.55385370659376,0.492961740145519,1.12352270265491,0.261215564147836,1
"ENSG00000289276.1",240.883814729442,0.524068556970119,0.403543182656249,1.29866784892892,0.194057942321029,1
"ENSG00000289277.1",17.0601175012219,-0.592301738713326,0.62682197419159,-0.944928166370069,0.344695550567818,1
"ENSG00000289278.1",28.2492681657076,-0.756922067608692,0.726807143934361,-1.04143454549898,0.297673916568773,1
"ENSG00000289280.1",3.22993132748769,-1.90789183366007,1.29928056952474,-1.46842173923831,0.141989700066594,1
"ENSG00000289281.1",81.575400465579,-0.252651478753196,0.514363399372469,-0.491192567475514,0.623290255302761,1
"ENSG00000289283.1",92.0027516824034,0.309822662958475,0.236086031366847,1.31232949770353,0.18940898352654,1
"ENSG00000289284.1",2.77158284691162,1.07206766462608,2.21349959024557,0.484331539680632,0.628150595801755,1
"ENSG00000289285.1",25.8473179347106,-0.216719858872914,0.428868865922366,-0.505328962051875,0.613327804153588,1
"ENSG00000289286.1",2.41116140881205,0.438497843193686,1.69921568242753,0.258058966691763,0.796361399058787,1
"ENSG00000289288.1",6.18773989825755,-0.272198419037812,1.13553207714093,-0.239710021863195,0.81055506511161,1
"ENSG00000289289.1",0.369943456435972,0,6.99293385411431,0,1,1
"ENSG00000289290.1",5.2341770403215,1.58171221120988,1.22280892060188,1.29350725576269,0.195835676210904,1
"ENSG00000289291.1",9.36147420279276,0.456658889904635,0.806192866435032,0.566438762878132,0.571095550345913,1
"ENSG00000289292.1",1.72435721789473,-0.365494721249862,2.22945110940769,-0.163939330047459,0.869778905039029,1
"ENSG00000289293.1",531.917037404839,-0.0822882579498186,0.188233732570255,-0.437159996915567,0.661995318625322,1
"ENSG00000289294.1",42.0614636178188,-0.0827372172705944,0.570748165917531,-0.144962738754643,0.884740291140609,1
"ENSG00000289295.1",189.941847580853,0.015317250399451,0.220615592839529,0.0694295910923779,0.944647675458814,1
"ENSG00000289296.1",89.9336711392802,0.33206063916155,0.343429318230922,0.966896597157359,0.333595727915396,1
"ENSG00000289298.1",13.2690136271916,1.00886899730498,1.11389860024132,0.905709906706423,0.365089417546474,1
"ENSG00000289301.1",0.98563416822299,-2.44705991999764,2.97048527336302,-0.823791298324539,0.410058152740775,1
"ENSG00000289303.1",29.8200677044445,0.0645765430338555,0.404002313416515,0.15984201300174,0.873005527949884,1
"ENSG00000289306.1",108.122955507215,-0.202393223709781,0.310789708632657,-0.651222412094098,0.514902924787777,1
"ENSG00000289310.1",267.325322276402,0.539259673228766,0.500107714949469,1.07828705118707,0.280905673905214,1
"ENSG00000289312.1",0.399567945920563,0,6.99279170495835,0,1,1
"ENSG00000289315.1",51.3098829051928,0.153781356571502,0.410649587605945,0.374483163292664,0.708044880613238,1
"ENSG00000289316.1",186.775479906285,-0.277359636666541,0.7794492904281,-0.355840514671846,0.721960005994267,1
"ENSG00000289317.1",5.71473080894482,-0.769683478606996,1.17618416010941,-0.654390277229546,0.512860396805325,1
