"","gene_name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"29619","ENSG00000289694","ENSG00000289694.1",604.743863416332,-11.2412320140593,2.52235721069822,-4.45663761119211,8.32551653442016e-06,0.0123338476748114
"12428","ODF3","ENSG00000177947.15",3.40991181433834,5.4041939068377,1.22681508075317,4.40505989176456,1.05754655229191e-05,0.0135200429667789
"7635","SLC4A10","ENSG00000144290.17",242.563658143057,2.07189846927375,0.478253765138643,4.33221569865345,1.47616214461245e-05,0.0180854465417435
"3789","POLR3G","ENSG00000113356.13",23.3106962234532,-1.5717130513704,0.364229465740318,-4.3151727117294,1.59478168753612e-05,0.0187571842961248
"24193","CBX3P2","ENSG00000266405.3",38.579914743063,-1.33454872093345,0.310061028036058,-4.30414853935868,1.6762917187056e-05,0.0189575698833921
"17911","ENSG00000229308","ENSG00000229308.1",0.106383889683865,-16.0918270603701,3.78273180056758,-4.25402272980485,2.0996397435711e-05,0.0220492167928446
"25695","ENSG00000273088","ENSG00000273088.2",0.141845186245153,-16.0935956881027,3.78128771591896,-4.25611508490871,2.08009665291233e-05,0.0220492167928446
"10165","TMC1","ENSG00000165091.18",4.11607555594186,-5.23897161217388,1.2401177261083,-4.22457602361242,2.393910311973e-05,0.0241841687658884
"15546","DEFA1","ENSG00000206047.3",1075.94171373439,-12.5740820164029,2.98122430573425,-4.217757782337,2.46743661738761e-05,0.0241841687658884
"2426","KLHL4","ENSG00000102271.14",3.21069995053287,-4.24601515050942,1.01735785327883,-4.1735709188512,2.9986226142878e-05,0.0284424191453285
"25725","ENSG00000273162","ENSG00000273162.1",3.00502372214908,-3.96826310937326,0.955526574408156,-4.15295944210778,3.28202925648159e-05,0.0301577463304952
"13619","KCNQ5","ENSG00000185760.18",219.259528661304,1.29950154631283,0.316893236829864,4.10075506600512,4.11804253870564e-05,0.0366930069115456
"17099","ENSG00000225544","ENSG00000225544.1",21.8158855902081,4.70994592364752,1.15396556306332,4.08153074442228,4.4740058000483e-05,0.0386922548660648
"13793","FSCN2","ENSG00000186765.12",35.2520732835992,1.44540549901796,0.356237954057965,4.05741578782695,4.96186997408095e-05,0.0416853784908218
"19070","MED14OS","ENSG00000234636.2",3.0626316880715,-3.96023277211451,0.980568164173076,-4.03871236779772,5.37454209435376e-05,0.0438980654839939
"11369","TMEM37","ENSG00000171227.7",4.38583259824884,5.11675492385822,1.27870137019125,4.00152454915484,6.29356640027893e-05,0.0486989543246847
"17454","ENSG00000227080","ENSG00000227080.2",8.73781067465012,4.27145974256653,1.066954345956,4.00341379062409,6.24349589951517e-05,0.0486989543246847
"1196","GRAMD4","ENSG00000075240.17",1527.87691190342,-0.627043324402751,0.157054187573288,-3.99252852847458,6.53724651711039e-05,0.049287486304901
