"","gene_name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"21945","ENSG00000254732","ENSG00000254732.2",15.4111369583738,-6.56851166959843,1.12003508388518,-5.86455885543654,4.50328345497398e-09,6.63378685752218e-05
"28975","XGY2","ENSG00000288686.2",1.69815994135204,-23.9541908156624,4.03897832994627,-5.93075497287481,3.01544924402541e-09,6.63378685752218e-05
"28986","F8A2","ENSG00000288709.1",36.985344235793,22.9996364850362,4.01365688391505,5.73034445899163,1.00226894918054e-08,9.84294926025231e-05
"22852","ENSG00000259132","ENSG00000259132.1",5.82704605637679,-22.3956679884527,4.01715421934543,-5.57500826844081,2.47518109181011e-08,0.000145847570653819
"26303","TBC1D3F","ENSG00000275954.5",15.4692514486954,16.2037717632989,2.89554483738545,5.59610459285106,2.19221478843222e-08,0.000145847570653819
"24812","ENSG00000269693","ENSG00000269693.1",13.3238306817412,-21.9354221098409,4.01714528946618,-5.4604502773052,4.7492849339303e-08,0.000233205721205758
"7370","ENSG00000142539","ENSG00000142539.9",6.08333060030446,21.5208060402304,4.01713047600188,5.357258413386,8.44942327140946e-08,0.000276596564913628
"27770","ENSG00000284554","ENSG00000284554.2",17.5186486923778,21.6518116087628,4.01392910829747,5.39416891145507,6.88414362159603e-08,0.000276596564913628
"28093","ENSG00000285952","ENSG00000285952.1",0.281696907742183,-21.7274802183616,4.04022537371005,-5.3777891599175,7.54060463142521e-08,0.000276596564913628
"27937","ENSG00000285505","ENSG00000285505.1",11.3317829558188,21.3362621195074,4.01496600496285,5.31418250942448,1.0713719881717e-07,0.000286952377413768
"29619","ENSG00000289694","ENSG00000289694.1",626.783557611801,-11.1850813502498,2.10327226667737,-5.31794267792031,1.04947118354369e-07,0.000286952377413768
"15595","RNVU1-18","ENSG00000206737.1",157.550723082258,-9.13398001122697,1.779903465945,-5.13172775152583,2.87094558490077e-07,0.00070486499018622
"11952","CD248","ENSG00000174807.4",163.387882666332,1.58038997252089,0.31439755814345,5.0267247043942,4.9892778955579e-07,0.00113072388737636
"15546","DEFA1","ENSG00000206047.3",1149.47115747822,-12.5763225663001,2.53035450187051,-4.97018206619006,6.68900610140262e-07,0.00140765355542517
"16902","ENSG00000224610","ENSG00000224610.2",22.2295530409467,2.67274167907855,0.543379260491313,4.91874069073212,8.71027667611197e-07,0.00171081447621074
"2426","KLHL4","ENSG00000102271.14",3.14641739164725,-4.25346765300709,0.872923484207842,-4.87266951795553,1.10100313467231e-06,0.00202735964710723
"15650","IGKV6-21","ENSG00000211611.2",9.17658832727667,3.93129778922621,0.813154140872488,4.83462801407868,1.33394840494322e-06,0.00231181105331983
"13619","KCNQ5","ENSG00000185760.18",232.686874842509,1.39386953893451,0.293664481378365,4.74646961863463,2.06997799666458e-06,0.00329391144164544
"15626","RNU1-3","ENSG00000207513.1",114.179362444648,-12.814318267795,2.70274091900725,-4.74123071792684,2.12423859178818e-06,0.00329391144164544
"4279","PIK3R3","ENSG00000117461.15",124.746812265645,-0.991140776132957,0.214386664570501,-4.623145651893,3.77964133176508e-06,0.00556778964582314
"13793","FSCN2","ENSG00000186765.12",36.1633984938215,1.44155336476587,0.313316853920714,4.60094420943808,4.20580075932373e-06,0.00590053818910455
"20552","TIPARP-AS1","ENSG00000243926.3",6.68142856445726,-2.82654872533992,0.631793286646802,-4.47385052212509,7.68234565694e-06,0.0102880576247621
"6037","BEX1","ENSG00000133169.6",5.86858298597819,-5.33908346957778,1.198363300722,-4.45531289748364,8.37709267725544e-06,0.0107306914981435
"12027","VWA3A","ENSG00000175267.15",4.33124078513257,-4.43762941911978,1.01046040065732,-4.39169057613049,1.124726888565e-05,0.0138069598295425
"12144","ZNF683","ENSG00000176083.18",211.186445733516,-1.59753516810822,0.3654880131367,-4.37096460263584,1.23698847220026e-05,0.014016982449217
"12428","ODF3","ENSG00000177947.15",3.26174662393028,5.20477564645595,1.18949172837751,4.37562996218173,1.21082273290092e-05,0.014016982449217
"11700","LRRN3","ENSG00000173114.13",336.085674229454,1.51705535815267,0.35289706509158,4.29886079601987,1.71678252183375e-05,0.0187332765400985
"11608","SNTG2","ENSG00000172554.12",24.0314182280557,1.90471219835282,0.443990220644955,4.28998682805664,1.78683715737605e-05,0.0188013558323619
"11369","TMEM37","ENSG00000171227.7",4.3026727104755,5.12937891321212,1.21587789253849,4.21866286465913,2.45755421001632e-05,0.0248128926668499
"25672","ENSG00000273026","ENSG00000273026.1",3.94316954237396,-3.13109869045546,0.743303334989727,-4.21241038895478,2.52659961986795e-05,0.0248128926668499
"7635","SLC4A10","ENSG00000144290.17",252.490354121266,1.89805555229761,0.453832199576075,4.18228489311818,2.88594020161944e-05,0.0264737744367702
"12080","FOSL1","ENSG00000175592.9",6.46158014210098,-3.41110387618832,0.815110365296542,-4.18483682874937,2.85371012755328e-05,0.0264737744367702
"13098","VMO1","ENSG00000182853.12",18.8318437922854,-2.50679834007424,0.600270354143487,-4.17611551656776,2.96529277175146e-05,0.0264737744367702
"889","MPPED2","ENSG00000066382.17",36.8559292928371,2.09127843018909,0.509687328574733,4.10306145149232,4.07718899718511e-05,0.0353300418338435
"23379","CDR2-DT","ENSG00000260790.1",3.08898463227111,4.1942155071308,1.02515771337281,4.09128805491955,4.28983892171433e-05,0.0357880806959808
"24193","CBX3P2","ENSG00000266405.3",38.4578971847685,-1.15012720799583,0.281422519906765,-4.08683430301479,4.37299200684037e-05,0.0357880806959808
